__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777391664.812442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.762883202,3.873440703,-9.985322952
1777391664.814477,0.007311662,0.099743150,-0.001664442,0.000020238,0.000018376,0.000066233,1.000000000,-0.426613331,-0.201868430,-9.987570763,0.011444291,0.011415175,0.026083084,0.773328960,0.009132743,-0.036255814,0.632901788,0.000000000,14.000000000,1777391664814978.000000000,1777391664814978.000000000,2.737811327,2.066070318,0.010243114,1.000000000,0.003176338,0.003042895,0.002062955,,,
1777391664.819504,0.007366749,0.099286571,-0.002016998,0.000020187,0.000018331,0.000066208,1.000000000,-0.413145334,-0.191840172,-9.987596512,0.011234784,0.011209098,0.025857512,0.773336768,0.008989172,-0.036049183,0.632905960,0.000000000,14.000000000,1777391664819978.000000000,1777391664819978.000000000,2.738048077,2.067330837,0.010285369,1.000000000,0.003108661,0.002980881,0.002047584,,,
1777391664.824404,0.008811234,0.100105308,-0.002425618,0.000020190,0.000018335,0.000066219,1.000000000,-0.399639726,-0.181793451,-9.987611771,0.011253282,0.011227244,0.025880212,0.773344994,0.008846927,-0.035838239,0.632909954,0.000000000,14.000000000,1777391664824978.000000000,1777391664824978.000000000,2.738283157,2.068608522,0.010311631,1.000000000,0.003113688,0.002985906,0.002048468,,,
1777391664.831533,0.009255270,0.101467915,-0.002519628,0.000020197,0.000018344,0.000066245,1.000000000,-0.393016249,-0.176910311,-9.987657547,0.011290414,0.011263662,0.025925690,0.773346841,0.008774580,-0.035729326,0.632914841,0.000000000,14.000000000,1777391664827478.000000000,1777391664827478.000000000,2.738314867,2.069135666,0.010313216,1.000000000,0.003125290,0.002997513,0.002051768,,,
1777391664.832410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.807540999,3.888666542,-9.985322952
1777391664.834575,0.010585712,0.104155771,-0.002201115,0.000020207,0.000018357,0.000066282,1.000000000,-0.372857392,-0.161953598,-9.987710953,0.011346471,0.011318635,0.025994103,0.773357689,0.008556535,-0.035400931,0.632922888,0.000000000,14.000000000,1777391664834978.000000000,1777391664834978.000000000,2.738656044,2.070834398,0.010317226,1.000000000,0.003141986,0.003014216,0.002055952,,,
1777391664.839748,0.011043155,0.104890607,-0.001205480,0.000020214,0.000018366,0.000066308,1.000000000,-0.359369606,-0.151890606,-9.987731934,0.011384078,0.011355509,0.026039843,0.773364723,0.008411011,-0.035177585,0.632928789,0.000000000,14.000000000,1777391664839978.000000000,1777391664839978.000000000,2.738893032,2.071988344,0.010320500,1.000000000,0.003153642,0.003025891,0.002059250,,,
1777391664.844790,0.010303141,0.104677856,-0.001359768,0.000020217,0.000018369,0.000066319,1.000000000,-0.345845461,-0.141810492,-9.987742424,0.011402957,0.011374019,0.026062751,0.773371756,0.008264346,-0.034955662,0.632934511,0.000000000,14.000000000,1777391664844978.000000000,1777391664844978.000000000,2.739162922,2.073143482,0.010349527,1.000000000,0.003158721,0.003030982,0.002060134,,,
1777391664.851787,0.011122951,0.105025999,-0.002450102,0.000020224,0.000018379,0.000066345,1.000000000,-0.339204907,-0.136905313,-9.987784386,0.011440851,0.011411170,0.026108647,0.773373842,0.008191017,-0.034842033,0.632939041,0.000000000,14.000000000,1777391664847478.000000000,1777391664847478.000000000,2.739197969,2.073624134,0.010339448,1.000000000,0.003170444,0.003042722,0.002063434,,,
1777391664.852619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.851961183,3.903136455,-9.985322952
1777391664.854388,0.011598530,0.105851352,-0.001809178,0.000020177,0.000018337,0.000066332,1.000000000,-0.319029629,-0.121920474,-9.987833977,0.011249686,0.011223085,0.025851050,0.773384511,0.007972884,-0.034500513,0.632947564,0.000000000,14.000000000,1777391664854978.000000000,1777391664854978.000000000,2.739443779,2.075142145,0.010369721,1.000000000,0.003107805,0.002985598,0.002047243,,,
1777391664.859454,0.011015613,0.105679870,-0.002239850,0.000020184,0.000018347,0.000066358,1.000000000,-0.305541605,-0.111851968,-9.987858772,0.011286790,0.011259482,0.025896473,0.773393095,0.007826058,-0.034275565,0.632951081,0.000000000,14.000000000,1777391664859978.000000000,1777391664859978.000000000,2.739608288,2.076180220,0.010397078,1.000000000,0.003119380,0.002997217,0.002050540,,,
1777391664.864545,0.011654442,0.106526956,-0.001984574,0.000020187,0.000018350,0.000066369,1.000000000,-0.292017192,-0.101765148,-9.987873077,0.011305417,0.011277753,0.025919225,0.773401201,0.007679040,-0.034047816,0.632955372,0.000000000,14.000000000,1777391664864978.000000000,1777391664864978.000000000,2.739814043,2.077208519,0.010431121,1.000000000,0.003124404,0.003002270,0.002051422,,,
1777391664.871553,0.012133286,0.106347106,-0.002451645,0.000020194,0.000018359,0.000066395,1.000000000,-0.285378337,-0.096864715,-9.987917900,0.011342804,0.011314423,0.025964804,0.773403525,0.007605551,-0.033932019,0.632959664,0.000000000,14.000000000,1777391664867478.000000000,1777391664867478.000000000,2.739826441,2.077609062,0.010437882,1.000000000,0.003135999,0.003013928,0.002054717,,,
1777391664.872418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.896141578,3.916847606,-9.985322952
1777391664.874691,0.011510466,0.109573662,-0.002737122,0.000020204,0.000018372,0.000066432,1.000000000,-0.265186816,-0.081852421,-9.987969398,0.011399246,0.011369775,0.026033372,0.773415923,0.007380867,-0.033583064,0.632965565,0.000000000,14.000000000,1777391664874978.000000000,1777391664874978.000000000,2.740072966,2.079013586,0.010543885,1.000000000,0.003152698,0.003030722,0.002058895,,,
1777391664.879811,0.011218663,0.109117553,-0.002801039,0.000020211,0.000018379,0.000066286,1.000000000,-0.251681894,-0.071752220,-9.987988472,0.011437031,0.011406696,0.026079211,0.773425877,0.007229072,-0.033351328,0.632967651,0.000000000,14.000000000,1777391664879978.000000000,1777391664879978.000000000,2.740221024,2.079936504,0.010574474,1.000000000,0.003164059,0.003042093,0.002062185,,,
1777391664.884553,0.012280704,0.108078711,-0.002784067,0.000020214,0.000018382,0.000066297,1.000000000,-0.238141894,-0.061635174,-9.987997055,0.011456038,0.011425333,0.026102172,0.773434877,0.007080886,-0.033119757,0.632970393,0.000000000,14.000000000,1777391664884978.000000000,1777391664884978.000000000,2.740429878,2.080849886,0.010660928,1.000000000,0.003169134,0.003047206,0.002063067,,,
1777391664.891607,0.012691692,0.107771702,-0.002730473,0.000020165,0.000018337,0.000066275,1.000000000,-0.231507123,-0.056743804,-9.988044739,0.011246071,0.011218809,0.025876228,0.773437202,0.007006838,-0.033002343,0.632974565,0.000000000,14.000000000,1777391664887478.000000000,1777391664887478.000000000,2.740432501,2.081198692,0.010697652,1.000000000,0.003101633,0.002985016,0.002047685,,,
1777391664.892419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.940080020,3.929797307,-9.985322952
1777391664.894497,0.010907559,0.109137967,-0.001160086,0.000020175,0.000018350,0.000066312,1.000000000,-0.211321950,-0.041738790,-9.988101006,0.011301757,0.011273442,0.025944462,0.773445964,0.006777534,-0.032652821,0.632984340,0.000000000,14.000000000,1777391664894978.000000000,1777391664894978.000000000,2.740541935,2.082409859,0.010804060,1.000000000,0.003118174,0.003001694,0.002051859,,,
1777391664.899418,0.012848915,0.108724192,-0.002122554,0.000020183,0.000018359,0.000066337,1.000000000,-0.197818950,-0.031641014,-9.988121033,0.011339114,0.011310088,0.025990082,0.773454249,0.006629331,-0.032419167,0.632987916,0.000000000,14.000000000,1777391664899978.000000000,1777391664899978.000000000,2.740677357,2.083243370,0.010866005,1.000000000,0.003129744,0.003013364,0.002055151,,,
1777391664.904679,0.013660855,0.109617807,-0.003101890,0.000020185,0.000018362,0.000066349,1.000000000,-0.184280589,-0.021524785,-9.988131523,0.011357868,0.011328484,0.026012931,0.773463786,0.006481291,-0.032182325,0.632989824,0.000000000,14.000000000,1777391664904978.000000000,1777391664904978.000000000,2.740840197,2.084053040,0.010941945,1.000000000,0.003134767,0.003018442,0.002056031,,,
1777391664.911638,0.013499493,0.109111391,-0.003381858,0.000020193,0.000018371,0.000066374,1.000000000,-0.177630141,-0.016613342,-9.988174438,0.011395510,0.011365404,0.026058709,0.773466706,0.006406879,-0.032062858,0.632993102,0.000000000,14.000000000,1777391664907478.000000000,1777391664907478.000000000,2.740813732,2.084349632,0.010957797,1.000000000,0.003146363,0.003030153,0.002059323,,,
1777391664.912417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983774355,3.941983021,-9.985322952
1777391664.914435,0.013141260,0.107459076,-0.002852602,0.000020204,0.000018384,0.000066411,1.000000000,-0.157414466,-0.001562309,-9.988199234,0.011452333,0.011421134,0.026072564,0.773479402,0.006187616,-0.031711597,0.632997572,0.000000000,14.000000000,1777391664914978.000000000,1777391664914978.000000000,2.740924597,2.085385084,0.011031325,1.000000000,0.003163058,0.003047020,0.002061796,,,
1777391664.920370,0.012140116,0.107954137,-0.001835662,0.000020155,0.000018339,0.000066390,1.000000000,-0.143906996,0.008528301,-9.988211632,0.011242576,0.011214800,0.025847187,0.773487091,0.006039272,-0.031480752,0.633001029,0.000000000,14.000000000,1777391664919978.000000000,1777391664919978.000000000,2.741030693,2.086093426,0.011108359,1.000000000,0.003095792,0.002984866,0.002046448,,,
1777391664.924828,0.012681821,0.109093145,-0.001616734,0.000020158,0.000018342,0.000066401,1.000000000,-0.130364552,0.018639008,-9.988213539,0.011261080,0.011232959,0.025869880,0.773494244,0.005889915,-0.031246400,0.633005261,0.000000000,14.000000000,1777391664924978.000000000,1777391664924978.000000000,2.741133928,2.086745262,0.011158952,1.000000000,0.003100770,0.002989911,0.002047327,,,
1777391664.931573,0.012569897,0.107910052,-0.002892632,0.000020166,0.000018351,0.000066426,1.000000000,-0.123710841,0.023536572,-9.988247871,0.011298221,0.011269404,0.025915341,0.773496747,0.005815398,-0.031128734,0.633008659,0.000000000,14.000000000,1777391664927478.000000000,1777391664927478.000000000,2.741087914,2.086963177,0.011171612,1.000000000,0.003112278,0.003001559,0.002050616,,,
1777391664.932420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.027222442,3.953402358,-9.985322952
1777391664.934540,0.013423162,0.106103539,-0.002779088,0.000020176,0.000018363,0.000066463,1.000000000,-0.103488639,0.038568601,-9.988277435,0.011354288,0.011324416,0.025983730,0.773508608,0.005596555,-0.030783320,0.633013189,0.000000000,14.000000000,1777391664934978.000000000,1777391664934978.000000000,2.741146564,2.087836742,0.011266326,1.000000000,0.003128817,0.003018317,0.002054784,,,
1777391664.939434,0.014038458,0.104889758,-0.002609783,0.000020184,0.000018372,0.000066489,1.000000000,-0.089965560,0.048684373,-9.988284111,0.011391900,0.011361316,0.026029453,0.773517132,0.005456659,-0.030555286,0.633014858,0.000000000,14.000000000,1777391664939978.000000000,1777391664939978.000000000,2.741246700,2.088426828,0.011301835,1.000000000,0.003140386,0.003030035,0.002058073,,,
1777391664.944512,0.014642010,0.104022406,-0.001116165,0.000020187,0.000018376,0.000066500,1.000000000,-0.076408885,0.058818851,-9.988281250,0.011410783,0.011379840,0.026052354,0.773523211,0.005319115,-0.030327851,0.633019686,0.000000000,14.000000000,1777391664944978.000000000,1777391664944978.000000000,2.741316795,2.089006186,0.011334701,1.000000000,0.003145413,0.003035143,0.002058951,,,
1777391664.951565,0.015847057,0.104069404,-0.001265765,0.000020195,0.000018385,0.000066526,1.000000000,-0.069740869,0.063734740,-9.988311768,0.011448681,0.011417017,0.026098235,0.773524344,0.005250781,-0.030211525,0.633024275,0.000000000,14.000000000,1777391664947478.000000000,1777391664947478.000000000,2.741281271,2.089195967,0.011362640,1.000000000,0.003157021,0.003046914,0.002062239,,,
1777391664.952415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.070422153,3.964053081,-9.985322952
1777391664.954382,0.016490566,0.103546977,-0.002175534,0.000020142,0.000018331,0.000066319,1.000000000,-0.056179769,0.073854350,-9.988309860,0.011220952,0.011192901,0.025849875,0.773532152,0.005117712,-0.029982269,0.633026779,0.000000000,14.000000000,1777391664952478.000000000,1777391664952478.000000000,2.741364717,2.089743376,0.011410348,1.000000000,0.003083457,0.002978090,0.002044504,,,
1777391664.959737,0.015767632,0.102880128,-0.002155306,0.000020158,0.000018350,0.000066370,1.000000000,-0.035980999,0.088859476,-9.988349915,0.011294993,0.011265569,0.025940776,0.773541570,0.004916660,-0.029640205,0.633032978,0.000000000,14.000000000,1777391664959978.000000000,1777391664959978.000000000,2.741354704,2.090389490,0.011448953,1.000000000,0.003106388,0.003001376,0.002051075,,,
1777391664.964480,0.016214682,0.102931999,-0.001404616,0.000020161,0.000018353,0.000066381,1.000000000,-0.022419890,0.098988116,-9.988348961,0.011313624,0.011283854,0.025963565,0.773547590,0.004783758,-0.029412324,0.633037388,0.000000000,14.000000000,1777391664964978.000000000,1777391664964978.000000000,2.741411448,2.090859413,0.011516446,1.000000000,0.003111370,0.003006450,0.002051952,,,
1777391664.971606,0.016794901,0.103214078,-0.001711306,0.000020169,0.000018362,0.000066407,1.000000000,-0.015747566,0.103892267,-9.988379478,0.011351019,0.011320553,0.026009224,0.773548722,0.004716889,-0.029296013,0.633041739,0.000000000,14.000000000,1777391664967478.000000000,1777391664967478.000000000,2.741343498,2.090997934,0.011542817,1.000000000,0.003122880,0.003018148,0.002055237,,,
1777391664.972435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.113371370,3.973933103,-9.985322952
1777391664.974422,0.017588422,0.103545591,-0.002249367,0.000020180,0.000018374,0.000066444,1.000000000,0.004509854,0.118947424,-9.988440514,0.011407468,0.011375947,0.026023109,0.773557484,0.004520168,-0.028947914,0.633048594,0.000000000,14.000000000,1777391664974978.000000000,1777391664974978.000000000,2.741368532,2.091584206,0.011607744,1.000000000,0.003139419,0.003034975,0.002057709,,,
1777391664.979736,0.018095890,0.102133892,-0.002803735,0.000020188,0.000018383,0.000066469,1.000000000,0.018051459,0.129077688,-9.988463402,0.011445338,0.011413105,0.026068933,0.773565769,0.004392387,-0.028718915,0.633049726,0.000000000,14.000000000,1777391664979978.000000000,1777391664979978.000000000,2.741349220,2.092004538,0.011668660,1.000000000,0.003150998,0.003046748,0.002060995,,,
1777391664.984429,0.018392293,0.101407066,-0.002860638,0.000020191,0.000018386,0.000066480,1.000000000,0.031624608,0.139226869,-9.988474846,0.011464349,0.011431757,0.026091887,0.773573935,0.004266257,-0.028490713,0.633050978,0.000000000,14.000000000,1777391664984978.000000000,1777391664984978.000000000,2.741362572,2.092454433,0.011722191,1.000000000,0.003156028,0.003051879,0.002061872,,,
1777391664.991523,0.017220197,0.101578228,-0.002555338,0.000020144,0.000018341,0.000066461,1.000000000,0.038305480,0.144120008,-9.988532066,0.011254127,0.011224948,0.025866129,0.773575962,0.004201174,-0.028375857,0.633054078,0.000000000,14.000000000,1777391664987478.000000000,1777391664987478.000000000,2.741292000,2.092564583,0.011745185,1.000000000,0.003088945,0.002989524,0.002046516,,,
1777391664.992424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.156067990,3.983040486,-9.985322952
1777391664.994455,0.017579099,0.100097351,-0.003063334,0.000020155,0.000018353,0.000066497,1.000000000,0.058578860,0.159158960,-9.988602638,0.011309824,0.011279626,0.025934340,0.773585975,0.004010217,-0.028037913,0.633058131,0.000000000,14.000000000,1777391664994978.000000000,1777391664994978.000000000,2.741261721,2.092996836,0.011801166,1.000000000,0.003105349,0.003006258,0.002050674,,,
1777391665.000933,0.018506082,0.100800924,-0.001610796,0.000020163,0.000018362,0.000066523,1.000000000,0.072128594,0.169281051,-9.988629341,0.011347188,0.011316302,0.025979945,0.773592353,0.003885157,-0.027810851,0.633061230,0.000000000,14.000000000,1777391664999978.000000000,1777391664999978.000000000,2.741188526,2.093268156,0.011856847,1.000000000,0.003116826,0.003017957,0.002053957,,,
1777391665.004552,0.019321389,0.101035453,-0.001266049,0.000020166,0.000018365,0.000066534,1.000000000,0.085708797,0.179422945,-9.988645554,0.011365945,0.011334714,0.026002787,0.773597896,0.003761195,-0.027581902,0.633065164,0.000000000,14.000000000,1777391665004978.000000000,1777391665004978.000000000,2.741138935,2.093529463,0.011940888,1.000000000,0.003121809,0.003023055,0.002054833,,,
1777391665.011580,0.019330408,0.101077966,-0.002204682,0.000020174,0.000018374,0.000066559,1.000000000,0.092401557,0.184332609,-9.988697052,0.011403592,0.011371666,0.026048549,0.773599684,0.003698430,-0.027465848,0.633068383,0.000000000,14.000000000,1777391665007478.000000000,1777391665007478.000000000,2.741052866,2.093555689,0.011960839,1.000000000,0.003133319,0.003034803,0.002058115,,,
1777391665.012439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.198509919,3.991373447,-9.985322952
1777391665.014565,0.019532271,0.101930082,-0.002292861,0.000020185,0.000018387,0.000066595,1.000000000,0.112696216,0.199404776,-9.988754272,0.011460424,0.011427443,0.026117386,0.773607790,0.003511419,-0.027120400,0.633074462,0.000000000,14.000000000,1777391665014978.000000000,1777391665014978.000000000,2.740965366,2.093835115,0.012051191,1.000000000,0.003149863,0.003051718,0.002062272,,,
1777391665.019499,0.020225387,0.103037708,-0.003054682,0.000020139,0.000018339,0.000066404,1.000000000,0.126245067,0.209517971,-9.988789558,0.011250354,0.011220635,0.025891151,0.773616612,0.003386290,-0.026886469,0.633074403,0.000000000,14.000000000,1777391665019978.000000000,1777391665019978.000000000,2.740879059,2.094002724,0.012074540,1.000000000,0.003082765,0.002989028,0.002046897,,,
1777391665.025058,0.019926375,0.103401750,-0.002215535,0.000020141,0.000018342,0.000066415,1.000000000,0.139824241,0.219652012,-9.988812447,0.011268860,0.011238807,0.025913881,0.773623407,0.003259733,-0.026651917,0.633076608,0.000000000,14.000000000,1777391665024978.000000000,1777391665024978.000000000,2.740813732,2.094176292,0.012085812,1.000000000,0.003087694,0.002994087,0.002047771,,,
1777391665.031723,0.018570071,0.104092009,-0.001185710,0.000020150,0.000018352,0.000066440,1.000000000,0.146516755,0.224551201,-9.988871574,0.011306004,0.011275278,0.025959421,0.773624182,0.003193729,-0.026533490,0.633080840,0.000000000,14.000000000,1777391665027478.000000000,1777391665027478.000000000,2.740700722,2.094160557,0.012089851,1.000000000,0.003099103,0.003005750,0.002051050,,,
1777391665.032425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.240695079,3.998930350,-9.985322952
1777391665.034420,0.018788716,0.103253387,-0.001045260,0.000020161,0.000018364,0.000066476,1.000000000,0.166809261,0.239605099,-9.988955498,0.011362072,0.011330331,0.025973337,0.773630321,0.002997290,-0.026183167,0.633088887,0.000000000,14.000000000,1777391665034978.000000000,1777391665034978.000000000,2.740459919,2.094272137,0.012182000,1.000000000,0.003115497,0.003022550,0.002053521,,,
