__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/model/payload_ball/pose/header/header/stamp,/model/payload_ball/pose/pose/orientation/pitch,/model/payload_ball/pose/pose/orientation/roll,/model/payload_ball/pose/pose/orientation/w,/model/payload_ball/pose/pose/orientation/x,/model/payload_ball/pose/pose/orientation/y,/model/payload_ball/pose/pose/orientation/yaw,/model/payload_ball/pose/pose/orientation/z,/model/payload_ball/pose/pose/position/x,/model/payload_ball/pose/pose/position/y,/model/payload_ball/pose/pose/position/z,/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777445890.049288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.085000000,1.294108998,0.060219217,0.797387775,-0.006775890,0.603006158,0.102155356,0.022591972,1.301365930,7.732681300,10.178907116,,,
1777445890.049444,0.000431913,0.000160776,0.003445996,0.000023570,0.000015749,0.000226430,1.000000000,7.713503838,1.112679601,-9.996919632,0.011250591,0.011211432,0.026041860,0.707493544,-0.003455198,0.022638995,0.706348717,0.000000000,14.000000000,1777445890009356.000000000,1777445890001856.000000000,0.194679588,-1.454834819,0.000292485,1.000000000,0.002994673,0.002985495,0.002063746,,,,,,,,,,,,,,
1777445890.054138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.090000000,1.294321728,0.060467180,0.797322147,-0.006752284,0.603092799,0.102384140,0.022602583,1.294200744,7.733902700,10.178898552,,,
1777445890.054280,-0.001029414,0.000149174,0.003053112,0.000023579,0.000015758,0.000226461,1.000000000,7.713985920,1.109264135,-9.996940613,0.011287313,0.011247946,0.026088070,0.707493901,-0.003455400,0.022636952,0.706348419,0.000000000,14.000000000,1777445890014356.000000000,1777445890004356.000000000,0.194048092,-1.455344796,0.000316910,1.000000000,0.003006014,0.002997000,0.002067090,,,,,,,,,,,,,,
1777445890.058997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.095000000,1.294533855,0.060710581,0.797256725,-0.006729129,0.603179160,0.102608330,0.022612719,1.287030256,7.735116482,10.178889819,,,
1777445890.059155,-0.000630410,0.001439022,0.003370904,0.000023588,0.000015766,0.000226492,1.000000000,7.714950085,1.102224588,-9.996961594,0.011324217,0.011284643,0.026134387,0.707490742,-0.003458177,0.022637228,0.706351578,0.000000000,14.000000000,1777445890016856.000000000,1777445890009356.000000000,0.192780763,-1.456532001,0.000361217,1.000000000,0.003017384,0.003008531,0.002070436,,,,,,,,,,,,,,
1777445890.060721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.727677936,-1.970093485,-9.995555878
1777445890.063694,-0.000327726,0.001573947,0.002983272,0.000023591,0.000015769,0.000226506,1.000000000,7.715909481,1.095151424,-9.996980667,0.011342741,0.011303064,0.026157586,0.707488358,-0.003460653,0.022638211,0.706353903,0.000000000,14.000000000,1777445890021856.000000000,1777445890014356.000000000,0.191488519,-1.457721472,0.000438034,1.000000000,0.003022317,0.003013540,0.002071343,,,,,,,,,,,,,,
1777445890.064019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.100000000,1.294745433,0.060948687,0.797191498,-0.006706502,0.603265256,0.102827210,0.022622315,1.279854518,7.736322642,10.178880879,,,
1777445890.069147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.105000000,1.294956524,0.061180801,0.797126455,-0.006684477,0.603351106,0.103040107,0.022631313,1.272673585,7.737521173,10.178871710,,,
1777445890.069305,0.000077675,0.000958427,0.003508928,0.000023600,0.000015778,0.000226538,1.000000000,7.716383934,1.091726780,-9.996999741,0.011379918,0.011340037,0.026204063,0.707488298,-0.003460613,0.022637870,0.706353962,0.000000000,14.000000000,1777445890024356.000000000,1777445890016856.000000000,0.190841183,-1.458215952,0.000488191,1.000000000,0.003033738,0.003025115,0.002074690,,,,,,,,,,,,,,
1777445890.073705,0.002024702,0.000936553,0.003691379,0.000023603,0.000015780,0.000226246,1.000000000,7.717335701,1.084633470,-9.997016907,0.011398468,0.011358531,0.026227335,0.707484543,-0.003457821,0.022641962,0.706357598,0.000000000,14.000000000,1777445890029356.000000000,1777445890021856.000000000,0.189549848,-1.459366798,0.000563453,1.000000000,0.003038502,0.003030035,0.002075599,,,,,,,,,,,,,,
1777445890.073988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.110000000,1.295167185,0.061406258,0.797061582,-0.006663121,0.603436726,0.103246363,0.022639652,1.265487507,7.738712069,10.178862318,,,
1777445890.079005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.115000000,1.295377459,0.061624425,0.796996873,-0.006642504,0.603522130,0.103445370,0.022647280,1.258296337,7.739895325,10.178852733,,,
1777445890.080724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.719450792,-1.997863037,-9.995555878
1777445890.081659,0.002266716,-0.001764737,0.003679091,0.000023572,0.000015747,0.000226272,1.000000000,7.719699860,1.067018270,-9.997072220,0.011246289,0.011207847,0.026067179,0.707477272,-0.003441840,0.022646938,0.706364810,0.000000000,14.000000000,1777445890041856.000000000,1777445890034356.000000000,0.186331972,-1.462216735,0.000674857,1.000000000,0.002991991,0.002984368,0.002064349,,,,,,,,,,,,,,
1777445890.084067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.120000000,1.295587375,0.061834687,0.796932324,-0.006622689,0.603607323,0.103636534,0.022654147,1.251100125,7.741070934,10.178842968,,,
1777445890.084267,0.002896352,-0.001695415,0.003962277,0.000023581,0.000015756,0.000226304,1.000000000,7.720180988,1.063577771,-9.997091293,0.011282977,0.011244342,0.026113428,0.707477152,-0.003437140,0.022646712,0.706364930,0.000000000,14.000000000,1777445890044356.000000000,1777445890036856.000000000,0.185712248,-1.462734938,0.000689094,1.000000000,0.003003339,0.002995864,0.002067694,,,,,,,,,,,,,,
1777445890.089346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.125000000,1.295796934,0.062036461,0.796867939,-0.006603742,0.603692301,0.103819308,0.022660213,1.243898924,7.742238891,10.178833034,,,
1777445890.089386,0.003410939,-0.001923840,0.003507144,0.000023584,0.000015759,0.000226318,1.000000000,7.721123695,1.056458235,-9.997108459,0.011301393,0.011262663,0.026136594,0.707474113,-0.003427033,0.022648163,0.706367910,0.000000000,14.000000000,1777445890049356.000000000,1777445890041856.000000000,0.184432968,-1.463916302,0.000722083,1.000000000,0.003008259,0.003000859,0.002068602,,,,,,,,,,,,,,
1777445890.094535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.130000000,1.296006115,0.062229196,0.796803728,-0.006585722,0.603777049,0.103993167,0.022665438,1.236692784,7.743399195,10.178822898,,,
1777445890.094952,0.002698766,-0.003799418,0.002938895,0.000023593,0.000015768,0.000226349,1.000000000,7.721600056,1.053003430,-9.997125626,0.011338353,0.011299432,0.026183004,0.707474828,-0.003420728,0.022645967,0.706367373,0.000000000,14.000000000,1777445890054356.000000000,1777445890044356.000000000,0.183773413,-1.464439869,0.000737510,1.000000000,0.003019657,0.003012404,0.002071950,,,,,,,,,,,,,,
1777445890.099063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.135000000,1.296214861,0.062412391,0.796739714,-0.006568680,0.603861542,0.104157634,0.022669786,1.229481758,7.744551842,10.178812533,,,
1777445890.101086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.711100017,-2.025504493,-9.995555878
1777445890.101710,0.002940773,-0.003508186,0.003224733,0.000023605,0.000015780,0.000226394,1.000000000,7.723458767,1.038766861,-9.997159958,0.011394142,0.011354935,0.026252821,0.707470238,-0.003397618,0.022640290,0.706372261,0.000000000,14.000000000,1777445890061856.000000000,1777445890054356.000000000,0.181152090,-1.466872931,0.000691917,1.000000000,0.003036042,0.003029007,0.002076205,,,,,,,,,,,,,,
1777445890.104103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.140000000,1.296423080,0.062585594,0.796675927,-0.006552660,0.603945738,0.104312274,0.022673226,1.222265894,7.745696829,10.178801963,,,
1777445890.104275,0.002908997,-0.003786554,0.002338075,0.000023614,0.000015789,0.000226425,1.000000000,7.723926544,1.035302877,-9.997179031,0.011431562,0.011392165,0.026299499,0.707471371,-0.003391191,0.022638295,0.706371188,0.000000000,14.000000000,1777445890064356.000000000,1777445890056856.000000000,0.180524468,-1.467410207,0.000715353,1.000000000,0.003047513,0.003040620,0.002079554,,,,,,,,,,,,,,
1777445890.109017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.145000000,1.296630647,0.062748414,0.796612409,-0.006537703,0.604029585,0.104456723,0.022675737,1.215045241,7.746834153,10.178791195,,,
1777445890.109135,0.003234126,-0.003245290,0.002637896,0.000023617,0.000015791,0.000226440,1.000000000,7.724842548,1.028149128,-9.997196198,0.011450345,0.011410853,0.026266946,0.707469761,-0.003379189,0.022637160,0.706372917,0.000000000,14.000000000,1777445890069356.000000000,1777445890061856.000000000,0.179257751,-1.468640447,0.000790159,1.000000000,0.003052491,0.003045670,0.002078696,,,,,,,,,,,,,,
1777445890.114046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.150000000,1.296837416,0.062900514,0.796549206,-0.006523841,0.604113021,0.104590675,0.022677305,1.207819848,7.747963813,10.178780216,,,
1777445890.115057,0.003925280,-0.004459959,0.003437687,0.000023574,0.000015747,0.000226423,1.000000000,7.725324154,1.024677873,-9.997217178,0.011242150,0.011204387,0.026037384,0.707469761,-0.003371280,0.022635538,0.706372976,0.000000000,14.000000000,1777445890074356.000000000,1777445890064356.000000000,0.178629175,-1.469180942,0.000807413,1.000000000,0.002989668,0.002983378,0.002063222,,,,,,,,,,,,,,
1777445890.118941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.155000000,1.297043220,0.063041618,0.796486370,-0.006511101,0.604195978,0.104713868,0.022677916,1.200589762,7.749085808,10.178768996,,,
1777445890.120729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.702625744,-2.053016083,-9.995555878
1777445890.121616,0.003715677,-0.004676095,0.003094609,0.000023586,0.000015759,0.000226469,1.000000000,7.727167606,1.010384917,-9.997257233,0.011297205,0.011259177,0.026106711,0.707466006,-0.003340357,0.022628516,0.706377208,0.000000000,14.000000000,1777445890081856.000000000,1777445890074356.000000000,0.176007703,-1.471583962,0.000880511,1.000000000,0.003005938,0.002999855,0.002067477,,,,,,,,,,,,,,
1777445890.123968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.160000000,1.297247876,0.063171506,0.796423959,-0.006499504,0.604278381,0.104826118,0.022677571,1.193355030,7.750200137,10.178757537,,,
1777445890.124159,0.005778040,-0.003904669,0.003254556,0.000023595,0.000015768,0.000226500,1.000000000,7.727640629,1.006904721,-9.997280121,0.011334133,0.011295929,0.026153063,0.707466006,-0.003331375,0.022628907,0.706377149,0.000000000,14.000000000,1777445890084356.000000000,1777445890076856.000000000,0.175364330,-1.472118258,0.000890693,1.000000000,0.003017333,0.003011391,0.002070823,,,,,,,,,,,,,,
1777445890.129140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.165000000,1.297451189,0.063289987,0.796362032,-0.006489065,0.604360152,0.104927249,0.022676267,1.186115698,7.751306798,10.178745871,,,
1777445890.129356,0.006350562,-0.004989691,0.002501111,0.000023598,0.000015771,0.000226514,1.000000000,7.728547573,0.999723196,-9.997297287,0.011352670,0.011314377,0.026176279,0.707464457,-0.003310895,0.022630146,0.706378758,0.000000000,14.000000000,1777445890089356.000000000,1777445890081856.000000000,0.174070001,-1.473324299,0.000897961,1.000000000,0.003022276,0.003016405,0.002071731,,,,,,,,,,,,,,
1777445890.134171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.170000000,1.297652953,0.063396908,0.796300654,-0.006479790,0.604441205,0.105017106,0.022673995,1.178871808,7.752405792,10.178734031,,,
1777445890.134339,0.005427059,-0.006669954,0.003735341,0.000023607,0.000015780,0.000226546,1.000000000,7.729014397,0.996229112,-9.997318268,0.011389874,0.011351404,0.026222790,0.707463980,-0.003299807,0.022627851,0.706379414,0.000000000,14.000000000,1777445890094356.000000000,1777445890084356.000000000,0.173457906,-1.473859549,0.000905484,1.000000000,0.003033717,0.003027986,0.002075078,,,,,,,,,,,,,,
1777445890.138980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.175000000,1.297852953,0.063492160,0.796239890,-0.006471679,0.604521457,0.105095576,0.022670753,1.171623406,7.753497117,10.178722029,,,
1777445890.140735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.694028110,-2.080396047,-9.995555878
1777445890.141649,0.006689928,-0.008897472,0.002698245,0.000023619,0.000015790,0.000226285,1.000000000,7.730806351,0.981865942,-9.997352600,0.011445916,0.011407230,0.026292751,0.707459271,-0.003248526,0.022618927,0.706384659,0.000000000,14.000000000,1777445890101856.000000000,1777445890094356.000000000,0.170847550,-1.476281881,0.000986999,1.000000000,0.003049969,0.003044529,0.002079333,,,,,,,,,,,,,,
1777445890.143959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.180000000,1.298050966,0.063575676,0.796179809,-0.006464724,0.604600817,0.105162576,0.022666537,1.164370535,7.754580776,10.178709845,,,
1777445890.144062,0.007875863,-0.009496274,0.003280675,0.000023628,0.000015799,0.000226316,1.000000000,7.731266022,0.978362262,-9.997373581,0.011483579,0.011444720,0.026339529,0.707459867,-0.003232909,0.022616327,0.706384242,0.000000000,14.000000000,1777445890104356.000000000,1777445890096856.000000000,0.170201436,-1.476815104,0.001003704,1.000000000,0.003061484,0.003056184,0.002082682,,,,,,,,,,,,,,
1777445890.149028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.185000000,1.298246754,0.063647445,0.796120482,-0.006458915,0.604679191,0.105218092,0.022661353,1.157113237,7.755656771,10.178697479,,,
1777445890.149191,0.007755498,-0.011608998,0.002935216,0.000023579,0.000015748,0.000226285,1.000000000,7.732161045,0.971150875,-9.997390747,0.011255929,0.011218814,0.026085613,0.707458258,-0.003198377,0.022608440,0.706386268,0.000000000,14.000000000,1777445890109356.000000000,1777445890101856.000000000,0.168900549,-1.478007317,0.001048521,1.000000000,0.002992010,0.002987107,0.002064722,,,,,,,,,,,,,,
1777445890.153965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.190000000,1.298440057,0.063707487,0.796061987,-0.006454242,0.604756477,0.105262150,0.022655217,1.149851552,7.756725102,10.178684952,,,
1777445890.154086,0.007266494,-0.013402157,0.002780115,0.000023588,0.000015757,0.000226317,1.000000000,7.732630253,0.967638314,-9.997413635,0.011292641,0.011255363,0.026131898,0.707459092,-0.003179911,0.022601837,0.706385612,0.000000000,14.000000000,1777445890114356.000000000,1777445890104356.000000000,0.168275803,-1.478536010,0.001070896,1.000000000,0.003003380,0.002998612,0.002068068,,,,,,,,,,,,,,
1777445890.159027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.195000000,1.298630598,0.063755862,0.796004408,-0.006450691,0.604832565,0.105294824,0.022648150,1.142585519,7.757785772,10.178672256,,,
1777445890.159129,0.007513823,-0.014830914,0.003443476,0.000023597,0.000015766,0.000226348,1.000000000,7.733518600,0.960442603,-9.997432709,0.011329534,0.011292093,0.026178289,0.707456648,-0.003140131,0.022587817,0.706388772,0.000000000,14.000000000,1777445890116856.000000000,1777445890109356.000000000,0.166995898,-1.479730606,0.001088407,1.000000000,0.003014781,0.003010149,0.002071415,,,,,,,,,,,,,,
1777445890.160725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.685307251,-2.107642633,-9.995555878
1777445890.163776,0.007686221,-0.017851191,0.003350768,0.000023600,0.000015769,0.000226362,1.000000000,7.734396935,0.953216493,-9.997451782,0.011348054,0.011310532,0.026201526,0.707454622,-0.003094725,0.022568705,0.706391573,0.000000000,14.000000000,1777445890121856.000000000,1777445890114356.000000000,0.165708020,-1.480933189,0.001081242,1.000000000,0.003019727,0.003015163,0.002072323,,,,,,,,,,,,,,
1777445890.164334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.200000000,1.298818081,0.063792670,0.795947834,-0.006448243,0.604907338,0.105316212,0.022640171,1.135315177,7.758838786,10.178659383,,,
1777445890.169188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.205000000,1.299002196,0.063818065,0.795892356,-0.006446871,0.604980676,0.105326474,0.022631310,1.128040562,7.759884146,10.178646308,,,
1777445890.169315,0.008239614,-0.018963493,0.004351555,0.000023612,0.000015781,0.000226408,1.000000000,7.735724449,0.942450702,-9.997488022,0.011403879,0.011366113,0.026215680,0.707451224,-0.003022542,0.022537723,0.706396282,0.000000000,14.000000000,1777445890129356.000000000,1777445890121856.000000000,0.163794532,-1.482670546,0.001141589,1.000000000,0.003036137,0.003031774,0.002074821,,,,,,,,,,,,,,
1777445890.174079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.210000000,1.299182631,0.063832226,0.795838068,-0.006446549,0.605052456,0.105325795,0.022621595,1.120761710,7.760921857,10.178633020,,,
1777445890.174235,0.008772977,-0.019668160,0.004637372,0.000023621,0.000015789,0.000226439,1.000000000,7.736178875,0.938916206,-9.997505188,0.011441323,0.011403397,0.026262291,0.707450449,-0.002997227,0.022527000,0.706397533,0.000000000,14.000000000,1777445890134356.000000000,1777445890124356.000000000,0.163166046,-1.483205795,0.001157848,1.000000000,0.003047621,0.003043395,0.002078168,,,,,,,,,,,,,,
1777445890.178935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.215000000,1.299359076,0.063835369,0.795785061,-0.006447235,0.605122558,0.105314360,0.022611048,1.113478653,7.761951923,10.178619515,,,
1777445890.180738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.676463308,-2.134754096,-9.995555878
1777445890.181718,0.009698971,-0.021455577,0.003975810,0.000023581,0.000015748,0.000226442,1.000000000,7.737904072,0.924430430,-9.997539520,0.011251568,0.011215148,0.026055718,0.707443953,-0.002888471,0.022483882,0.706405878,0.000000000,14.000000000,1777445890141856.000000000,1777445890134356.000000000,0.160581499,-1.485578299,0.001147381,1.000000000,0.002989771,0.002986021,0.002063587,,,,,,,,,,,,,,
1777445890.184016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.220000000,1.299531235,0.063827762,0.795733423,-0.006448890,0.605190866,0.105292427,0.022599700,1.106191425,7.762974349,10.178605757,,,
1777445890.184132,0.009810958,-0.023234863,0.003481267,0.000023590,0.000015757,0.000226473,1.000000000,7.738364220,0.920890391,-9.997564316,0.011288247,0.011251677,0.026101945,0.707444191,-0.002859177,0.022470873,0.706406176,0.000000000,14.000000000,1777445890144356.000000000,1777445890136856.000000000,0.159959972,-1.486120224,0.001156605,1.000000000,0.003001143,0.002997522,0.002066933,,,,,,,,,,,,,,
1777445890.189077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.225000000,1.299698836,0.063809698,0.795683234,-0.006451473,0.605257276,0.105260279,0.022587584,1.098900056,7.763989141,10.178591749,,,
1777445890.189146,0.009693017,-0.024646645,0.003960455,0.000023593,0.000015760,0.000226488,1.000000000,7.739217758,0.913616180,-9.997583389,0.011306659,0.011270015,0.026125100,0.707441032,-0.002798294,0.022443382,0.706410408,0.000000000,14.000000000,1777445890149356.000000000,1777445890141856.000000000,0.158640727,-1.487349272,0.001181476,1.000000000,0.003006072,0.003002517,0.002067840,,,,,,,,,,,,,,
1777445890.194042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.230000000,1.299861632,0.063781482,0.795634566,-0.006454945,0.605321694,0.105218221,0.022574739,1.091604576,7.764996303,10.178577497,,,
1777445890.194284,0.009696729,-0.024453416,0.003266592,0.000023602,0.000015769,0.000226519,1.000000000,7.739671230,0.910063148,-9.997606277,0.011343611,0.011306818,0.026171485,0.707441330,-0.002768056,0.022429261,0.706410706,0.000000000,14.000000000,1777445890154356.000000000,1777445890144356.000000000,0.158014253,-1.487890124,0.001212174,1.000000000,0.003017481,0.003014053,0.002071186,,,,,,,,,,,,,,
1777445890.198987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.235000000,1.300019412,0.063743423,0.795587480,-0.006459259,0.605384037,0.105166531,0.022561188,1.084305012,7.765995841,10.178562999,,,
1777445890.200733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.667496421,-2.161728702,-9.995555878
1777445890.201628,0.012533961,-0.026707496,0.003161427,0.000023614,0.000015780,0.000226565,1.000000000,7.741354942,0.895514011,-9.997642517,0.011399386,0.011362372,0.026241262,0.707438469,-0.002635062,0.022377694,0.706415772,0.000000000,14.000000000,1777445890161856.000000000,1777445890154356.000000000,0.155452430,-1.490286350,0.001380071,1.000000000,0.003033892,0.003030650,0.002075441,,,,,,,,,,,,,,
1777445890.203994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.240000000,1.300171995,0.063695838,0.795542030,-0.006464370,0.605444237,0.105105497,0.022546957,1.077001391,7.766987762,10.178548249,,,
1777445890.204226,0.012562137,-0.028683545,0.003571729,0.000023623,0.000015789,0.000226596,1.000000000,7.741799355,0.891952336,-9.997663498,0.011436798,0.011399636,0.026287913,0.707438588,-0.002598582,0.022362385,0.706416309,0.000000000,14.000000000,1777445890164356.000000000,1777445890156856.000000000,0.154816344,-1.490838885,0.001413755,1.000000000,0.003045376,0.003042258,0.002078787,,,,,,,,,,,,,,
1777445890.210404,0.012141951,-0.029201947,0.004202066,0.000023626,0.000015791,0.000226303,1.000000000,7.742625237,0.884645045,-9.997680664,0.011455465,0.011418276,0.026311275,0.707435012,-0.002525361,0.022331245,0.706421018,0.000000000,14.000000000,1777445890169356.000000000,1777445890161856.000000000,0.153499767,-1.491998553,0.001469453,1.000000000,0.003050163,0.003047193,0.002079694,,,,,,,,,,,,,,
1777445890.210437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.245000000,1.300319234,0.063639056,0.795498257,-0.006470238,0.605502241,0.105035436,0.022532078,1.069693740,7.767972070,10.178533259,,,
1777445890.214284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.250000000,1.300461017,0.063573387,0.795456193,-0.006476831,0.605558006,0.104956670,0.022516589,1.062382082,7.768948773,10.178518029,,,
1777445890.214412,0.011942550,-0.030240299,0.002864318,0.000023582,0.000015746,0.000226295,1.000000000,7.743080139,0.881069303,-9.997703552,0.011247164,0.011211490,0.026080871,0.707436204,-0.002488174,0.022314094,0.706420541,0.000000000,14.000000000,1777445890174356.000000000,1777445890164356.000000000,0.152868822,-1.492501140,0.001480175,1.000000000,0.002987454,0.002984821,0.002064188,,,,,,,,,,,,,,
