__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288397.505526,,,,,,505404184.000000000,1777288397.000000000,0.138216854,0.082749420,1.000000000,,,,,
1777288397.509899,,,,,,509746798.000000000,1777288397.000000000,0.130592026,0.076473599,1.000000000,,,,,
1777288397.509925,,,,,,,,,,,630000000.000000000,405.000000000,0.014946833,-0.039183566,1.099999885
1777288397.514559,,,,,,514432368.000000000,1777288397.000000000,0.122368472,0.069688211,1.000000000,,,,,
1777288397.515148,,,,,,,,,,,635000000.000000000,405.000000000,0.013471331,-0.040346223,1.099999887
1777288397.519805,,,,,,519518363.000000000,1777288397.000000000,0.113450506,0.062309808,1.000000000,,,,,
1777288397.521741,,,,,,,,,,,640000000.000000000,405.000000000,0.012022059,-0.041496699,1.099999890
1777288397.525218,,,,,,,,,,,645000000.000000000,405.000000000,0.010590612,-0.042638931,1.099999893
1777288397.525340,,,,,,525261196.000000000,1777288397.000000000,0.103392249,0.053947045,1.000000000,,,,,
1777288397.531798,,,,,,531513930.000000000,1777288397.000000000,0.092448359,0.044812923,1.000000000,,,,,
1777288397.531859,,,,,,,,,,,650000000.000000000,405.000000000,0.009170881,-0.043775970,1.099999896
1777288397.537866,,,,,,,,,,,655000000.000000000,405.000000000,0.007758388,-0.044909979,1.099999898
1777288397.539769,,,,,,539528104.000000000,1777288397.000000000,0.078441838,0.033069619,1.000000000,,,,,
1777288397.540937,,,,,,540857018.000000000,1777288397.000000000,0.076120274,0.031121528,1.000000000,,,,,
1777288397.540962,,,,,,,,,,,660000000.000000000,405.000000000,0.006349847,-0.046042351,1.099999900
1777288397.542049,640000000.000000000,405.000000000,0.268900155,0.203703940,1.000000000,,,,,,,,,,
1777288397.544842,,,,,,,,,,,665000000.000000000,405.000000000,0.004944796,-0.047174276,1.099999901
1777288397.544969,,,,,,544893966.000000000,1777288397.000000000,0.132266002,0.082554968,1.000000000,,,,,
1777288397.550218,,,,,,,,,,,670000000.000000000,405.000000000,0.003553510,-0.048308330,1.099999902
1777288397.550322,,,,,,550145223.000000000,1777288397.000000000,0.123173926,0.074896230,1.000000000,,,,,
1777288397.555213,,,,,,,,,,,675000000.000000000,405.000000000,0.002184692,-0.049446878,1.099999903
1777288397.557458,,,,,,557295829.000000000,1777288397.000000000,0.110779632,0.064444812,1.000000000,,,,,
1777288397.559685,,,,,,,,,,,680000000.000000000,405.000000000,0.000839551,-0.050588102,1.099999904
1777288397.559736,,,,,,559659544.000000000,1777288397.000000000,0.106682648,0.060986442,1.000000000,,,,,
1777288397.566953,,,,,,,,,,,685000000.000000000,405.000000000,-0.000487251,-0.051729451,1.099999905
1777288397.567035,,,,,,566723617.000000000,1777288397.000000000,0.094439307,0.050623606,1.000000000,,,,,
1777288397.573242,,,,,,572970419.000000000,1777288397.000000000,0.083627225,0.041437557,1.000000000,,,,,
1777288397.573543,,,,,,,,,,,690000000.000000000,405.000000000,-0.001801281,-0.052871035,1.099999906
1777288397.576784,,,,,,576309372.000000000,1777288397.000000000,0.077854792,0.036519338,1.000000000,,,,,
1777288397.577978,,,,,,,,,,,695000000.000000000,405.000000000,-0.003106786,-0.054012843,1.099999906
1777288397.579217,,,,,,579123676.000000000,1777288397.000000000,0.072992046,0.032369153,1.000000000,,,,,
1777288397.580222,,,,,,,,,,,700000000.000000000,405.000000000,-0.004404928,-0.055152106,1.099999906
1777288397.582015,680000000.000000000,405.000000000,0.254640258,0.196265714,1.000000000,,,,,,,,,,
1777288397.586057,,,,,,585775482.000000000,1777288397.000000000,0.120412429,0.076356937,1.000000000,,,,,
1777288397.586122,,,,,,,,,,,705000000.000000000,405.000000000,-0.005694800,-0.056284470,1.099999906
1777288397.589342,,,,,,589222398.000000000,1777288397.000000000,0.114495695,0.071280379,1.000000000,,,,,
1777288397.589844,,,,,,,,,,,710000000.000000000,405.000000000,-0.006976310,-0.057407544,1.099999906
1777288397.594657,,,,,,,,,,,715000000.000000000,405.000000000,-0.008251918,-0.058522884,1.099999905
1777288397.597801,,,,,,597638228.000000000,1777288397.000000000,0.100056585,0.058841027,1.000000000,,,,,
1777288397.600263,,,,,,600046517.000000000,1777288397.000000000,0.095926105,0.055277578,1.000000000,,,,,
1777288397.600326,,,,,,,,,,,720000000.000000000,405.000000000,-0.009521994,-0.059629829,1.099999904
1777288397.605590,,,,,,,,,,,725000000.000000000,405.000000000,-0.010784547,-0.060724988,1.099999903
1777288397.605698,,,,,,605612847.000000000,1777288397.000000000,0.086385970,0.047026082,1.000000000,,,,,
1777288397.610913,,,,,,610726925.000000000,1777288397.000000000,0.077622175,0.039437002,1.000000000,,,,,
1777288397.610976,,,,,,,,,,,730000000.000000000,405.000000000,-0.012041433,-0.061810072,1.099999901
1777288397.616131,,,,,,,,,,,735000000.000000000,405.000000000,-0.013294145,-0.062886570,1.099999900
1777288397.616189,,,,,,616004942.000000000,1777288397.000000000,0.068585685,0.031592714,1.000000000,,,,,
1777288397.620386,,,,,,620032623.000000000,1777288397.000000000,0.061699318,0.025603740,1.000000000,,,,,
1777288397.622113,,,,,,,,,,,740000000.000000000,405.000000000,-0.014539347,-0.063950137,1.099999897
1777288397.622653,720000000.000000000,405.000000000,0.244557084,0.191232603,1.000000000,,,,,,,,,,
1777288397.625347,,,,,,,,,,,745000000.000000000,405.000000000,-0.015767561,-0.064999418,1.099999895
1777288397.625536,,,,,,625428292.000000000,1777288397.000000000,0.112016805,0.072009229,1.000000000,,,,,
1777288397.629380,,,,,,629203136.000000000,1777288397.000000000,0.105618485,0.066442317,1.000000000,,,,,
1777288397.630334,,,,,,,,,,,750000000.000000000,405.000000000,-0.016968083,-0.066038173,1.099999893
1777288397.635758,,,,,,,,,,,755000000.000000000,405.000000000,-0.018138276,-0.067075535,1.099999891
1777288397.637814,,,,,,637628143.000000000,1777288397.000000000,0.091316800,0.053971769,1.000000000,,,,,
1777288397.639927,,,,,,639834602.000000000,1777288397.000000000,0.087571348,0.050702680,1.000000000,,,,,
1777288397.639948,,,,,,,,,,,760000000.000000000,405.000000000,-0.019276982,-0.068119117,1.099999890
1777288397.645600,,,,,,,,,,,765000000.000000000,405.000000000,-0.020383289,-0.069174378,1.099999888
1777288397.645676,,,,,,645420749.000000000,1777288397.000000000,0.078097019,0.042408559,1.000000000,,,,,
1777288397.651494,,,,,,,,,,,770000000.000000000,405.000000000,-0.021457249,-0.070244585,1.099999887
1777288397.651556,,,,,,651452326.000000000,1777288397.000000000,0.067885341,0.033428481,1.000000000,,,,,
1777288397.656769,,,,,,,,,,,775000000.000000000,405.000000000,-0.022503022,-0.071328782,1.099999885
1777288397.658672,760000000.000000000,405.000000000,0.240469996,0.185030280,1.000000000,,,,,,,,,,
1777288397.659523,,,,,,659250824.000000000,1777288397.000000000,0.110273636,0.070581464,1.000000000,,,,,
1777288397.661624,,,,,,661522785.000000000,1777288397.000000000,0.106456913,0.067202995,1.000000000,,,,,
1777288397.661647,,,,,,,,,,,780000000.000000000,405.000000000,-0.023526047,-0.072424381,1.099999883
1777288397.666121,,,,,,,,,,,785000000.000000000,405.000000000,-0.024528206,-0.073523200,1.099999882
1777288397.666649,,,,,,666523530.000000000,1777288397.000000000,0.098054052,0.059743355,1.000000000,,,,,
1777288397.670895,,,,,,670662780.000000000,1777288397.000000000,0.091091446,0.053558257,1.000000000,,,,,
1777288397.670966,,,,,,,,,,,790000000.000000000,405.000000000,-0.025507428,-0.074614675,1.099999880
1777288397.674881,,,,,,,,,,,795000000.000000000,405.000000000,-0.026462318,-0.075690960,1.099999878
1777288397.677535,,,,,,677372235.000000000,1777288397.000000000,0.079791822,0.043518273,1.000000000,,,,,
1777288397.680817,,,,,,,,,,,800000000.000000000,405.000000000,-0.027395686,-0.076750838,1.099999877
1777288397.680882,,,,,,680747947.000000000,1777288397.000000000,0.074107710,0.038465843,1.000000000,,,,,
1777288397.686100,,,,,,,,,,,805000000.000000000,405.000000000,-0.028313064,-0.077797502,1.099999875
1777288397.686190,,,,,,685920435.000000000,1777288397.000000000,0.065415465,0.030724282,1.000000000,,,,,
1777288397.689839,,,,,,,,,,,810000000.000000000,405.000000000,-0.029218506,-0.078833066,1.099999873
1777288397.689915,,,,,,689773857.000000000,1777288397.000000000,0.058944587,0.024950218,1.000000000,,,,,
1777288397.694653,,,,,,,,,,,815000000.000000000,405.000000000,-0.030114961,-0.079858982,1.099999871
1777288397.698659,,,,,,698398010.000000000,1777288397.000000000,0.044499403,0.011987654,1.000000000,,,,,
1777288397.700609,,,,,,700394232.000000000,1777288397.000000000,0.041159139,0.008987090,1.000000000,,,,,
1777288397.700652,,,,,,,,,,,820000000.000000000,405.000000000,-0.031004553,-0.080876264,1.099999869
1777288397.702621,800000000.000000000,405.000000000,0.234806667,0.183807044,1.000000000,,,,,,,,,,
1777288397.706851,,,,,,706598335.000000000,1777288397.000000000,0.094949935,0.057626682,1.000000000,,,,,
1777288397.706912,,,,,,,,,,,825000000.000000000,405.000000000,-0.031886874,-0.081885808,1.099999866
1777288397.710105,,,,,,,,,,,830000000.000000000,405.000000000,-0.032750703,-0.082889045,1.099999863
1777288397.710150,,,,,,709994215.000000000,1777288397.000000000,0.089321188,0.052544751,1.000000000,,,,,
1777288397.715484,,,,,,,,,,,835000000.000000000,405.000000000,-0.033584944,-0.083884046,1.099999860
1777288397.715551,,,,,,715412436.000000000,1777288397.000000000,0.080337061,0.044412051,1.000000000,,,,,
1777288397.719594,,,,,,719362951.000000000,1777288397.000000000,0.073780325,0.038470887,1.000000000,,,,,
1777288397.720475,,,,,,,,,,,840000000.000000000,405.000000000,-0.034386333,-0.084868413,1.099999857
1777288397.725019,,,,,,,,,,,845000000.000000000,405.000000000,-0.035158431,-0.085842305,1.099999855
1777288397.725077,,,,,,724936505.000000000,1777288397.000000000,0.064540825,0.030072288,1.000000000,,,,,
1777288397.730924,,,,,,730798973.000000000,1777288397.000000000,0.054834567,0.021221988,1.000000000,,,,,
1777288397.730966,,,,,,,,,,,850000000.000000000,405.000000000,-0.035907463,-0.086806097,1.099999852
1777288397.736613,,,,,,,,,,,855000000.000000000,405.000000000,-0.036637411,-0.087760536,1.099999850
1777288397.737491,840000000.000000000,405.000000000,0.257728267,-0.027352690,1.000000000,,,,,,,,,,
1777288397.738987,,,,,,738775275.000000000,1777288397.000000000,0.109660754,-0.022359145,1.000000000,,,,,
1777288397.740506,,,,,,740364901.000000000,1777288397.000000000,0.107051617,-0.024764515,1.000000000,,,,,
1777288397.740532,,,,,,,,,,,860000000.000000000,405.000000000,-0.037345413,-0.088706327,1.099999847
1777288397.745306,,,,,,,,,,,865000000.000000000,405.000000000,-0.038026764,-0.089641391,1.099999844
1777288397.745493,,,,,,745277920.000000000,1777288397.000000000,0.098983260,-0.032194134,1.000000000,,,,,
1777288397.751194,,,,,,,,,,,870000000.000000000,405.000000000,-0.038676579,-0.090561957,1.099999841
1777288397.751282,,,,,,751031984.000000000,1777288397.000000000,0.089534686,-0.040888719,1.000000000,,,,,
1777288397.755890,,,,,,,,,,,875000000.000000000,405.000000000,-0.039294362,-0.091467804,1.099999839
1777288397.757994,,,,,,757819566.000000000,1777288397.000000000,0.078374046,-0.051125571,1.000000000,,,,,
1777288397.759963,,,,,,,,,,,880000000.000000000,405.000000000,-0.039885443,-0.092359715,1.099999837
1777288397.760059,,,,,,759980098.000000000,1777288397.000000000,0.074821092,-0.054380198,1.000000000,,,,,
1777288397.765613,,,,,,,,,,,885000000.000000000,405.000000000,-0.040454170,-0.093238716,1.099999835
1777288397.765697,,,,,,765474142.000000000,1777288397.000000000,0.065785581,-0.062632732,1.000000000,,,,,
1777288397.771886,,,,,,,,,,,890000000.000000000,405.000000000,-0.041000440,-0.094108194,1.099999832
1777288397.771963,,,,,,771692171.000000000,1777288397.000000000,0.055558980,-0.071937408,1.000000000,,,,,
1777288397.776007,,,,,,,,,,,895000000.000000000,405.000000000,-0.041523878,-0.094970885,1.099999830
1777288397.776882,880000000.000000000,405.000000000,0.255840165,-0.026640894,1.000000000,,,,,,,,,,
1777288397.777992,,,,,,777892736.000000000,1777288397.000000000,0.112400980,-0.075038226,1.000000000,,,,,
1777288397.780268,,,,,,780164237.000000000,1777288397.000000000,0.108692263,-0.078422787,1.000000000,,,,,
1777288397.780310,,,,,,,,,,,900000000.000000000,405.000000000,-0.042020332,-0.095827224,1.099999827
1777288397.785962,,,,,,,,,,,905000000.000000000,405.000000000,-0.042485207,-0.096674722,1.099999825
1777288397.786017,,,,,,785785852.000000000,1777288397.000000000,0.099489182,-0.086770364,1.000000000,,,,,
1777288397.790740,,,,,,790603120.000000000,1777288397.000000000,0.091584075,-0.093892118,1.000000000,,,,,
1777288397.790771,,,,,,,,,,,910000000.000000000,405.000000000,-0.042917235,-0.097510182,1.099999822
1777288397.794893,,,,,,,,,,,915000000.000000000,405.000000000,-0.043316089,-0.098331812,1.099999820
1777288397.797943,,,,,,797793852.000000000,1777288397.000000000,0.079776620,-0.104475407,1.000000000,,,,,
1777288397.800535,,,,,,,,,,,920000000.000000000,405.000000000,-0.043684040,-0.099141252,1.099999818
1777288397.801057,,,,,,800904073.000000000,1777288397.000000000,0.074666677,-0.109041197,1.000000000,,,,,
1777288397.805289,,,,,,,,,,,925000000.000000000,405.000000000,-0.044023281,-0.099940192,1.099999816
1777288397.805334,,,,,,805205129.000000000,1777288397.000000000,0.067596099,-0.115332037,1.000000000,,,,,
1777288397.810336,,,,,,810150750.000000000,1777288397.000000000,0.059470848,-0.122542259,1.000000000,,,,,
1777288397.810380,,,,,,,,,,,930000000.000000000,405.000000000,-0.044335526,-0.100729888,1.099999814
1777288397.815117,,,,,,814967517.000000000,1777288397.000000000,0.051567537,-0.129545678,1.000000000,,,,,
1777288397.815146,,,,,,,,,,,935000000.000000000,405.000000000,-0.044622108,-0.101511217,1.099999812
1777288397.819905,,,,,,819576834.000000000,1777288397.000000000,0.044017304,-0.136232146,1.000000000,,,,,
1777288397.820451,920000000.000000000,405.000000000,0.253457272,-0.024061017,1.000000000,,,,,,,,,,
1777288397.821129,,,,,,,,,,,940000000.000000000,405.000000000,-0.044884107,-0.102284715,1.099999810
1777288397.825009,,,,,,,,,,,945000000.000000000,405.000000000,-0.045122481,-0.103050622,1.099999807
1777288397.825069,,,,,,824988794.000000000,1777288397.000000000,0.105926752,-0.110749867,1.000000000,,,,,
1777288397.830331,,,,,,,,,,,950000000.000000000,405.000000000,-0.045338136,-0.103808936,1.099999804
1777288397.830394,,,,,,830287479.000000000,1777288397.000000000,0.097345972,-0.118331210,1.000000000,,,,,
1777288397.835470,,,,,,,,,,,955000000.000000000,405.000000000,-0.045531897,-0.104559474,1.099999801
1777288397.837806,,,,,,837642521.000000000,1777288397.000000000,0.085429064,-0.128784064,1.000000000,,,,,
1777288397.839199,,,,,,839122500.000000000,1777288397.000000000,0.083031030,-0.130884375,1.000000000,,,,,
1777288397.840099,,,,,,,,,,,960000000.000000000,405.000000000,-0.045704427,-0.105301892,1.099999797
1777288397.845243,,,,,,845103171.000000000,1777288397.000000000,0.073356269,-0.139327466,1.000000000,,,,,
1777288397.845288,,,,,,,,,,,965000000.000000000,405.000000000,-0.045856156,-0.106035681,1.099999793
1777288397.851019,,,,,,,,,,,970000000.000000000,405.000000000,-0.045986653,-0.106759315,1.099999788
1777288397.851100,,,,,,850974777.000000000,1777288397.000000000,0.063863179,-0.147570234,1.000000000,,,,,
1777288397.855567,,,,,,,,,,,975000000.000000000,405.000000000,-0.046092020,-0.107466821,1.099999784
1777288397.855858,960000000.000000000,405.000000000,0.250100938,-0.017364797,1.000000000,,,,,,,,,,
1777288397.858240,,,,,,858059639.000000000,1777288397.000000000,0.114061278,-0.116526601,1.000000000,,,,,
1777288397.859795,,,,,,,,,,,980000000.000000000,405.000000000,-0.046167478,-0.108154693,1.099999779
1777288397.859833,,,,,,859773789.000000000,1777288397.000000000,0.111310450,-0.118894862,1.000000000,,,,,
1777288397.864914,,,,,,864832513.000000000,1777288397.000000000,0.103182807,-0.125840235,1.000000000,,,,,
1777288397.864947,,,,,,,,,,,985000000.000000000,405.000000000,-0.046209163,-0.108822022,1.099999774
1777288397.870534,,,,,,,,,,,990000000.000000000,405.000000000,-0.046220154,-0.109468937,1.099999769
1777288397.870622,,,,,,870413571.000000000,1777288397.000000000,0.094214253,-0.133452185,1.000000000,,,,,
1777288397.874755,,,,,,,,,,,995000000.000000000,405.000000000,-0.046203675,-0.110095610,1.099999765
1777288397.877287,,,,,,877188659.000000000,1777288397.000000000,0.083288445,-0.142627987,1.000000000,,,,,
1777288397.880055,,,,,,,,,,,0.000000000,406.000000000,-0.046159958,-0.110699376,1.099999760
1777288397.880170,,,,,,880060071.000000000,1777288397.000000000,0.078654342,-0.146503732,1.000000000,,,,,
1777288397.885708,,,,,,,,,,,5000000.000000000,406.000000000,-0.046087264,-0.111275784,1.099999755
1777288397.885776,,,,,,885550198.000000000,1777288397.000000000,0.069794374,-0.153847944,1.000000000,,,,,
1777288397.892207,,,,,,,,,,,10000000.000000000,406.000000000,-0.045984505,-0.111821584,1.099999751
1777288397.892300,,,,,,892081637.000000000,1777288397.000000000,0.059260130,-0.162495637,1.000000000,,,,,
1777288397.896112,,,,,,,,,,,15000000.000000000,406.000000000,-0.045851199,-0.112334356,1.099999746
1777288397.898768,,,,,,898440160.000000000,1777288397.000000000,0.049008845,-0.170841316,1.000000000,,,,,
1777288397.899448,,,,,,899301664.000000000,1777288397.000000000,0.047620338,-0.171970622,1.000000000,,,,,
1777288397.900119,0.000000000,406.000000000,0.247240350,-0.005622015,1.000000000,,,,,,,,,,
1777288397.901819,,,,,,,,,,,20000000.000000000,406.000000000,-0.045687382,-0.112812238,1.099999742
1777288397.907139,,,,,,906889324.000000000,1777288397.000000000,0.102438312,-0.125663894,1.000000000,,,,,
1777288397.907207,,,,,,,,,,,25000000.000000000,406.000000000,-0.045493415,-0.113253710,1.099999739
1777288397.910126,,,,,,910021166.000000000,1777288397.000000000,0.097426514,-0.129668118,1.000000000,,,,,
1777288397.910152,,,,,,,,,,,30000000.000000000,406.000000000,-0.045269738,-0.113657483,1.099999736
1777288397.915464,,,,,,,,,,,35000000.000000000,406.000000000,-0.045016720,-0.114022462,1.099999733
1777288397.918567,,,,,,918293676.000000000,1777288397.000000000,0.084179767,-0.140089166,1.000000000,,,,,
1777288397.920419,,,,,,,,,,,40000000.000000000,406.000000000,-0.044734654,-0.114347735,1.099999731
1777288397.920492,,,,,,920351845.000000000,1777288397.000000000,0.080883004,-0.142672736,1.000000000,,,,,
1777288397.925317,,,,,,925170055.000000000,1777288397.000000000,0.073161825,-0.148666819,1.000000000,,,,,
1777288397.925365,,,,,,,,,,,45000000.000000000,406.000000000,-0.044423890,-0.114632557,1.099999729
1777288397.930776,,,,,,,,,,,50000000.000000000,406.000000000,-0.044084967,-0.114876293,1.099999728
1777288397.930891,,,,,,930806378.000000000,1777288397.000000000,0.064128052,-0.155601169,1.000000000,,,,,
1777288397.937127,,,,,,,,,,,55000000.000000000,406.000000000,-0.043718657,-0.115078341,1.099999727
1777288397.937225,40000000.000000000,406.000000000,0.031085572,-0.019628196,1.000000000,,,,,,,,,,
1777288397.938812,,,,,,938648958.000000000,1777288397.000000000,0.025480339,-0.120519686,1.000000000,,,,,
1777288397.940367,,,,,,940236830.000000000,1777288397.000000000,0.022926778,-0.122431403,1.000000000,,,,,
1777288397.940393,,,,,,,,,,,60000000.000000000,406.000000000,-0.043325873,-0.115238112,1.099999727
1777288397.945080,,,,,,,,,,,65000000.000000000,406.000000000,-0.042910890,-0.115352390,1.099999727
1777288397.945137,,,,,,944970231.000000000,1777288397.000000000,0.015321568,-0.128092255,1.000000000,,,,,
1777288397.950889,,,,,,950638153.000000000,1777288397.000000000,0.006238300,-0.134813700,1.000000000,,,,,
1777288397.950946,,,,,,,,,,,70000000.000000000,406.000000000,-0.042479024,-0.115417154,1.099999728
1777288397.955138,,,,,,,,,,,75000000.000000000,406.000000000,-0.042030732,-0.115432305,1.099999730
1777288397.957348,,,,,,957241217.000000000,1777288397.000000000,-0.004302262,-0.142559773,1.000000000,,,,,
1777288397.959766,,,,,,,,,,,80000000.000000000,406.000000000,-0.041567164,-0.115397345,1.099999732
1777288397.959906,,,,,,959814106.000000000,1777288397.000000000,-0.008404889,-0.145564101,1.000000000,,,,,
1777288397.965820,,,,,,,,,,,85000000.000000000,406.000000000,-0.041087418,-0.115313534,1.099999734
1777288397.965877,,,,,,965699046.000000000,1777288397.000000000,-0.017752356,-0.152358945,1.000000000,,,,,
1777288397.971294,,,,,,,,,,,90000000.000000000,406.000000000,-0.040591016,-0.115181878,1.099999737
1777288397.971383,,,,,,971247944.000000000,1777288397.000000000,-0.026535008,-0.158687131,1.000000000,,,,,
1777288397.975528,,,,,,,,,,,95000000.000000000,406.000000000,-0.040078551,-0.115002557,1.099999741
1777288397.976592,80000000.000000000,406.000000000,0.022956844,-0.012765106,1.000000000,,,,,,,,,,
1777288397.977951,,,,,,977848042.000000000,1777288397.000000000,-0.029789536,-0.116816525,1.000000000,,,,,
1777288397.980299,,,,,,980190597.000000000,1777288397.000000000,-0.033473519,-0.119425763,1.000000000,,,,,
1777288397.980325,,,,,,,,,,,100000000.000000000,406.000000000,-0.039557464,-0.114775818,1.099999745
1777288397.985745,,,,,,985536742.000000000,1777288397.000000000,-0.041853242,-0.125342254,1.000000000,,,,,
1777288397.985780,,,,,,,,,,,105000000.000000000,406.000000000,-0.039037095,-0.114503529,1.099999749
1777288397.990185,,,,,,,,,,,110000000.000000000,406.000000000,-0.038522733,-0.114187901,1.099999754
1777288397.990345,,,,,,990219457.000000000,1777288397.000000000,-0.049171781,-0.130484868,1.000000000,,,,,
1777288397.994691,,,,,,,,,,,115000000.000000000,406.000000000,-0.038018444,-0.113830963,1.099999758
1777288397.997736,,,,,,997599376.000000000,1777288397.000000000,-0.060667426,-0.138462376,1.000000000,,,,,
1777288398.000530,,,,,,285047.000000000,1777288398.000000000,-0.064844086,-0.141349054,1.000000000,,,,,
1777288398.000601,,,,,,,,,,,120000000.000000000,406.000000000,-0.037528364,-0.113434306,1.099999762
1777288398.005150,,,,,,5039297.000000000,1777288398.000000000,-0.072211314,-0.146406975,1.000000000,,,,,
1777288398.005186,,,,,,,,,,,125000000.000000000,406.000000000,-0.037052975,-0.112998840,1.099999766
1777288398.010172,,,,,,,,,,,130000000.000000000,406.000000000,-0.036592484,-0.112525344,1.099999770
1777288398.010237,,,,,,10153866.000000000,1777288398.000000000,-0.080111416,-0.151797762,1.000000000,,,,,
1777288398.015491,,,,,,,,,,,135000000.000000000,406.000000000,-0.036147333,-0.112014215,1.099999773
1777288398.018236,,,,,,17923759.000000000,1777288398.000000000,-0.092062966,-0.159872589,1.000000000,,,,,
1777288398.018875,120000000.000000000,406.000000000,0.228050005,0.012840964,1.000000000,,,,,,,,,,
1777288398.019555,,,,,,19398939.000000000,1777288398.000000000,0.021450161,-0.100608511,1.000000000,,,,,
1777288398.021516,,,,,,,,,,,140000000.000000000,406.000000000,-0.035716928,-0.111463508,1.099999777
1777288398.024902,,,,,,,,,,,145000000.000000000,406.000000000,-0.035297423,-0.110871472,1.099999780
1777288398.025012,,,,,,24900417.000000000,1777288398.000000000,0.013144529,-0.106179494,1.000000000,,,,,
1777288398.029219,,,,,,29104359.000000000,1777288398.000000000,0.006803947,-0.110411697,1.000000000,,,,,
1777288398.030004,,,,,,,,,,,150000000.000000000,406.000000000,-0.034884136,-0.110239040,1.099999783
1777288398.035656,,,,,,,,,,,155000000.000000000,406.000000000,-0.034478605,-0.109568462,1.099999786
1777288398.037772,,,,,,37610390.000000000,1777288398.000000000,-0.005972319,-0.118856320,1.000000000,,,,,
1777288398.039757,,,,,,,,,,,160000000.000000000,406.000000000,-0.034082312,-0.108861682,1.099999788
1777288398.039804,,,,,,39696962.000000000,1777288398.000000000,-0.009103115,-0.120921705,1.000000000,,,,,
1777288398.045979,,,,,,45700145.000000000,1777288398.000000000,-0.018075857,-0.126812094,1.000000000,,,,,
1777288398.046036,,,,,,,,,,,165000000.000000000,406.000000000,-0.033695347,-0.108119872,1.099999791
1777288398.050856,,,,,,,,,,,170000000.000000000,406.000000000,-0.033314951,-0.107341279,1.099999793
1777288398.050957,,,,,,50871821.000000000,1777288398.000000000,-0.025762784,-0.131839624,1.000000000,,,,,
1777288398.055488,,,,,,,,,,,175000000.000000000,406.000000000,-0.032937103,-0.106523751,1.099999794
1777288398.056487,160000000.000000000,406.000000000,0.235309355,0.009003576,1.000000000,,,,,,,,,,
1777288398.058211,,,,,,58086248.000000000,1777288398.000000000,0.056238950,-0.090157981,1.000000000,,,,,
1777288398.059824,,,,,,59752688.000000000,1777288398.000000000,0.053805805,-0.091742951,1.000000000,,,,,
1777288398.059847,,,,,,,,,,,180000000.000000000,406.000000000,-0.032548659,-0.105665743,1.099999796
1777288398.065285,,,,,,65183964.000000000,1777288398.000000000,0.045877331,-0.096864606,1.000000000,,,,,
1777288398.065316,,,,,,,,,,,185000000.000000000,406.000000000,-0.032135684,-0.104768811,1.099999798
1777288398.070373,,,,,,70219474.000000000,1777288398.000000000,0.038529353,-0.101577291,1.000000000,,,,,
1777288398.070405,,,,,,,,,,,190000000.000000000,406.000000000,-0.031685969,-0.103836174,1.099999800
1777288398.074603,,,,,,,,,,,195000000.000000000,406.000000000,-0.031192171,-0.102868610,1.099999803
1777288398.077232,,,,,,77139024.000000000,1777288398.000000000,0.028440512,-0.108004507,1.000000000,,,,,
1777288398.079948,,,,,,,,,,,200000000.000000000,406.000000000,-0.030648464,-0.101866022,1.099999806
1777288398.080010,,,,,,79892924.000000000,1777288398.000000000,0.024425784,-0.110550117,1.000000000,,,,,
1777288398.085846,,,,,,,,,,,205000000.000000000,406.000000000,-0.030051835,-0.100830461,1.099999811
1777288398.085898,,,,,,85704476.000000000,1777288398.000000000,0.015963485,-0.115865563,1.000000000,,,,,
1777288398.091197,,,,,,,,,,,210000000.000000000,406.000000000,-0.029402448,-0.099766593,1.099999815
1777288398.091247,,,,,,91066141.000000000,1777288398.000000000,0.008171973,-0.120731280,1.000000000,,,,,
1777288398.095502,,,,,,,,,,,215000000.000000000,406.000000000,-0.028700684,-0.098678077,1.099999820
1777288398.097831,200000000.000000000,406.000000000,0.251212706,0.001142738,1.000000000,,,,,,,,,,
1777288398.098268,,,,,,98140683.000000000,1777288398.000000000,0.083630573,-0.085536857,1.000000000,,,,,
1777288398.100756,,,,,,,,,,,220000000.000000000,406.000000000,-0.027944495,-0.097564597,1.099999826
1777288398.100796,,,,,,100680570.000000000,1777288398.000000000,0.079993339,-0.087791400,1.000000000,,,,,
1777288398.105260,,,,,,105084599.000000000,1777288398.000000000,0.073680563,-0.091689935,1.000000000,,,,,
1777288398.105308,,,,,,,,,,,225000000.000000000,406.000000000,-0.027132301,-0.096425981,1.099999832
