__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777457300.015909,,,,,,15845547.000000000,1777457300.000000000,2.340828293,-43.544541977,1.000000000,,,,,
1777457300.018118,,,,,,,,,,,840000000.000000000,292.000000000,2.445131476,-43.388928212,1.080237277
1777457300.020720,,,,,,20659951.000000000,1777457300.000000000,2.337770991,-43.609881789,1.000000000,,,,,
1777457300.023333,,,,,,,,,,,845000000.000000000,292.000000000,2.459977713,-43.481014111,1.080022164
1777457300.025032,840000000.000000000,292.000000000,2.588414626,-43.376393891,1.000000000,,,,,,,,,,
1777457300.028189,,,,,,,,,,,850000000.000000000,292.000000000,2.473999663,-43.563483315,1.079814245
1777457300.028232,,,,,,28180328.000000000,1777457300.000000000,2.426981895,-43.706167911,1.000000000,,,,,
1777457300.030794,,,,,,30736547.000000000,1777457300.000000000,2.424798569,-43.731307066,1.000000000,,,,,
1777457300.033326,,,,,,,,,,,855000000.000000000,292.000000000,2.487176536,-43.636295651,1.079613894
1777457300.035793,,,,,,35717136.000000000,1777457300.000000000,2.419945233,-43.771047414,1.000000000,,,,,
1777457300.038258,,,,,,,,,,,860000000.000000000,292.000000000,2.499495467,-43.699407241,1.079421545
1777457300.043126,,,,,,42986388.000000000,1777457300.000000000,2.411586229,-43.809368304,1.000000000,,,,,
1777457300.043495,,,,,,,,,,,865000000.000000000,292.000000000,2.510952248,-43.752779709,1.079237629
1777457300.048276,,,,,,,,,,,870000000.000000000,292.000000000,2.521542662,-43.796385265,1.079062493
1777457300.048374,,,,,,48308283.000000000,1777457300.000000000,2.404793007,-43.826837712,1.000000000,,,,,
1777457300.050712,,,,,,50649495.000000000,1777457300.000000000,2.401672876,-43.832474371,1.000000000,,,,,
1777457300.053281,,,,,,,,,,,875000000.000000000,292.000000000,2.531260476,-43.830206493,1.078896367
1777457300.055966,,,,,,55893783.000000000,1777457300.000000000,2.394023536,-43.834798591,1.000000000,,,,,
1777457300.058140,,,,,,,,,,,880000000.000000000,292.000000000,2.540099723,-43.854227639,1.078739452
1777457300.062971,,,,,,62879077.000000000,1777457300.000000000,2.382670174,-43.819597382,1.000000000,,,,,
1777457300.063495,,,,,,,,,,,885000000.000000000,292.000000000,2.548054739,-43.868428819,1.078592007
1777457300.065253,880000000.000000000,292.000000000,2.897679207,-44.004369997,1.000000000,,,,,,,,,,
1777457300.068259,,,,,,,,,,,890000000.000000000,292.000000000,2.555125083,-43.872782873,1.078454395
1777457300.068283,,,,,,68232181.000000000,1777457300.000000000,2.566499552,-43.853719601,1.000000000,,,,,
1777457300.070776,,,,,,70712306.000000000,1777457300.000000000,2.562094326,-43.841036909,1.000000000,,,,,
1777457300.073152,,,,,,,,,,,895000000.000000000,292.000000000,2.561309669,-43.867260417,1.078327041
1777457300.075800,,,,,,75730486.000000000,1777457300.000000000,2.552545548,-43.805889959,1.000000000,,,,,
1777457300.078322,,,,,,,,,,,900000000.000000000,292.000000000,2.566600516,-43.851835503,1.078210370
1777457300.082962,,,,,,82891924.000000000,1777457300.000000000,2.537636055,-43.736422685,1.000000000,,,,,
1777457300.083242,,,,,,,,,,,905000000.000000000,292.000000000,2.570986699,-43.826492209,1.078104731
1777457300.088344,,,,,,,,,,,910000000.000000000,292.000000000,2.574459473,-43.791225240,1.078010354
1777457300.088476,,,,,,88412715.000000000,1777457300.000000000,2.525382440,-43.671371352,1.000000000,,,,,
1777457300.090769,,,,,,90710325.000000000,1777457300.000000000,2.520151115,-43.642308588,1.000000000,,,,,
1777457300.093615,,,,,,,,,,,915000000.000000000,292.000000000,2.577014901,-43.746034377,1.077927397
1777457300.096087,,,,,,96008966.000000000,1777457300.000000000,2.507393078,-43.564678836,1.000000000,,,,,
1777457300.098270,,,,,,,,,,,920000000.000000000,292.000000000,2.578656348,-43.690914843,1.077856053
1777457300.103441,,,,,,103284279.000000000,1777457300.000000000,2.488591551,-43.438112669,1.000000000,,,,,
1777457300.103602,,,,,,,,,,,925000000.000000000,292.000000000,2.579391807,-43.625855867,1.077796602
1777457300.105364,920000000.000000000,292.000000000,2.902619968,-43.809376571,1.000000000,,,,,,,,,,
1777457300.108222,,,,,,,,,,,930000000.000000000,292.000000000,2.579226667,-43.550843369,1.077749401
1777457300.108302,,,,,,108258215.000000000,1777457300.000000000,2.620200834,-43.351583241,1.000000000,,,,,
1777457300.110694,,,,,,110642269.000000000,1777457300.000000000,2.613665664,-43.303492118,1.000000000,,,,,
1777457300.113108,,,,,,,,,,,935000000.000000000,292.000000000,2.578157681,-43.465869136,1.077714784
1777457300.115744,,,,,,115689985.000000000,1777457300.000000000,2.599178822,-43.192047383,1.000000000,,,,,
1777457300.118495,,,,,,,,,,,940000000.000000000,292.000000000,2.576172936,-43.370933309,1.077693006
1777457300.120743,,,,,,120693838.000000000,1777457300.000000000,2.584180163,-43.072131029,1.000000000,,,,,
1777457300.123321,,,,,,,,,,,945000000.000000000,292.000000000,2.573264503,-43.266044830,1.077684218
1777457300.128137,,,,,,,,,,,950000000.000000000,292.000000000,2.569441327,-43.151215715,1.077688526
1777457300.128203,,,,,,128146536.000000000,1777457300.000000000,2.560446032,-42.872543631,1.000000000,,,,,
1777457300.130879,,,,,,130807344.000000000,1777457300.000000000,2.551795163,-42.798620798,1.000000000,,,,,
1777457300.133274,,,,,,,,,,,955000000.000000000,292.000000000,2.564722255,-43.026457433,1.077706032
1777457300.135923,,,,,,135849208.000000000,1777457300.000000000,2.534759625,-42.648964496,1.000000000,,,,,
1777457300.138446,,,,,,,,,,,960000000.000000000,292.000000000,2.559127777,-42.891779950,1.077736864
1777457300.143116,,,,,,142972404.000000000,1777457300.000000000,2.509418547,-42.418438985,1.000000000,,,,,
1777457300.143445,,,,,,,,,,,965000000.000000000,292.000000000,2.552680096,-42.747190681,1.077781193
1777457300.146218,960000000.000000000,292.000000000,2.855390064,-42.918612774,1.000000000,,,,,,,,,,
1777457300.148851,,,,,,148775059.000000000,1777457300.000000000,2.597992449,-42.159102060,1.000000000,,,,,
1777457300.149091,,,,,,,,,,,970000000.000000000,292.000000000,2.545389372,-42.592699150,1.077839199
1777457300.150799,,,,,,150746321.000000000,1777457300.000000000,2.590637831,-42.089534963,1.000000000,,,,,
1777457300.153235,,,,,,,,,,,975000000.000000000,292.000000000,2.537257542,-42.428319067,1.077911022
1777457300.156075,,,,,,155980680.000000000,1777457300.000000000,2.570411204,-41.894553075,1.000000000,,,,,
1777457300.158158,,,,,,,,,,,980000000.000000000,292.000000000,2.528284523,-42.254071799,1.077996721
1777457300.163021,,,,,,162956105.000000000,1777457300.000000000,2.542236646,-41.616555523,1.000000000,,,,,
1777457300.163254,,,,,,,,,,,985000000.000000000,292.000000000,2.518477017,-42.069983817,1.078096292
1777457300.168188,,,,,,,,,,,990000000.000000000,292.000000000,2.507847517,-41.876082789,1.078209715
1777457300.168232,,,,,,168184994.000000000,1777457300.000000000,2.520438488,-41.397973573,1.000000000,,,,,
1777457300.170866,,,,,,170806337.000000000,1777457300.000000000,2.509342523,-41.285840157,1.000000000,,,,,
1777457300.173219,,,,,,,,,,,995000000.000000000,292.000000000,2.496415767,-41.672394519,1.078336985
1777457300.176075,,,,,,176009878.000000000,1777457300.000000000,2.486660333,-41.053184828,1.000000000,,,,,
1777457300.178369,,,,,,,,,,,0.000000000,293.000000000,2.484203732,-41.458947650,1.078478078
1777457300.183102,,,,,,183002105.000000000,1777457300.000000000,2.454986949,-40.722460380,1.000000000,,,,,
1777457300.183816,,,,,,,,,,,5000000.000000000,293.000000000,2.471226835,-41.235773526,1.078632940
1777457300.185821,,,,,,185760817.000000000,1777457300.000000000,2.442307772,-40.589175162,1.000000000,,,,,
1777457300.186115,0.000000000,293.000000000,2.776159027,-41.564094510,1.000000000,,,,,,,,,,
1777457300.188290,,,,,,,,,,,10000000.000000000,293.000000000,2.457493981,-41.002907711,1.078801493
1777457300.190921,,,,,,190844401.000000000,1777457300.000000000,2.515199767,-40.337503214,1.000000000,,,,,
1777457300.193303,,,,,,,,,,,15000000.000000000,293.000000000,2.443012880,-40.760388503,1.078983628
1777457300.196033,,,,,,195737094.000000000,1777457300.000000000,2.491629004,-40.083169550,1.000000000,,,,,
1777457300.198289,,,,,,,,,,,20000000.000000000,293.000000000,2.427792448,-40.508258659,1.079179187
1777457300.203157,,,,,,203087829.000000000,1777457300.000000000,2.454894251,-39.681288510,1.000000000,,,,,
1777457300.203318,,,,,,,,,,,25000000.000000000,293.000000000,2.411848119,-40.246563887,1.079387977
1777457300.208204,,,,,,,,,,,30000000.000000000,293.000000000,2.395203599,-39.975350983,1.079609798
1777457300.208247,,,,,,208195018.000000000,1777457300.000000000,2.428738519,-39.392568321,1.000000000,,,,,
1777457300.210744,,,,,,210691454.000000000,1777457300.000000000,2.415803786,-39.249182553,1.000000000,,,,,
1777457300.213222,,,,,,,,,,,35000000.000000000,293.000000000,2.377885901,-39.694665809,1.079844459
1777457300.215776,,,,,,215708221.000000000,1777457300.000000000,2.389212944,-38.951934748,1.000000000,,,,,
1777457300.218216,,,,,,,,,,,40000000.000000000,293.000000000,2.359922774,-39.404560517,1.080091710
1777457300.223108,,,,,,223014984.000000000,1777457300.000000000,2.349247381,-38.499774860,1.000000000,,,,,
1777457300.223454,,,,,,,,,,,45000000.000000000,293.000000000,2.341333595,-39.105094284,1.080351227
1777457300.225129,40000000.000000000,293.000000000,2.657191139,-39.520487707,1.000000000,,,,,,,,,,
1777457300.228236,,,,,,,,,,,50000000.000000000,293.000000000,2.322127805,-38.796330449,1.080622653
1777457300.228273,,,,,,228228995.000000000,1777457300.000000000,2.399615977,-38.080513542,1.000000000,,,,,
1777457300.230845,,,,,,230788280.000000000,1777457300.000000000,2.385204380,-37.914987330,1.000000000,,,,,
1777457300.233425,,,,,,,,,,,55000000.000000000,293.000000000,2.302313767,-38.478333111,1.080905633
1777457300.235837,,,,,,235761354.000000000,1777457300.000000000,2.356627887,-37.584583006,1.000000000,,,,,
1777457300.238271,,,,,,,,,,,60000000.000000000,293.000000000,2.281903088,-38.151169735,1.081199780
1777457300.242936,,,,,,242859382.000000000,1777457300.000000000,2.314686983,-37.095266925,1.000000000,,,,,
1777457300.243162,,,,,,,,,,,65000000.000000000,293.000000000,2.260913985,-37.814911803,1.081504669
1777457300.248346,,,,,,,,,,,70000000.000000000,293.000000000,2.239376035,-37.469635093,1.081819829
1777457300.248520,,,,,,248474041.000000000,1777457300.000000000,2.280808232,-36.697189877,1.000000000,,,,,
1777457300.250777,,,,,,250715795.000000000,1777457300.000000000,2.267171364,-36.536506795,1.000000000,,,,,
1777457300.253223,,,,,,,,,,,75000000.000000000,293.000000000,2.217314532,-37.115417324,1.082144784
1777457300.255896,,,,,,255845606.000000000,1777457300.000000000,2.235394602,-36.159703274,1.000000000,,,,,
1777457300.258241,,,,,,,,,,,80000000.000000000,293.000000000,2.194751675,-36.752343282,1.082478996
1777457300.263060,,,,,,262932032.000000000,1777457300.000000000,2.190429837,-35.621923371,1.000000000,,,,,
1777457300.263556,,,,,,,,,,,85000000.000000000,293.000000000,2.171707830,-36.380503232,1.082821871
1777457300.265008,80000000.000000000,293.000000000,2.514171137,-36.911351652,1.000000000,,,,,,,,,,
1777457300.268276,,,,,,,,,,,90000000.000000000,293.000000000,2.148198513,-35.999992179,1.083172783
1777457300.268337,,,,,,268286568.000000000,1777457300.000000000,2.234675674,-35.114366376,1.000000000,,,,,
1777457300.270794,,,,,,270741436.000000000,1777457300.000000000,2.218733607,-34.921516537,1.000000000,,,,,
1777457300.273334,,,,,,,,,,,95000000.000000000,293.000000000,2.124238342,-35.610900799,1.083531184
1777457300.275872,,,,,,275798830.000000000,1777457300.000000000,2.185343710,-34.515636970,1.000000000,,,,,
1777457300.278303,,,,,,,,,,,100000000.000000000,293.000000000,2.099844966,-35.213322970,1.083896524
1777457300.283009,,,,,,282905354.000000000,1777457300.000000000,2.137354595,-33.928500381,1.000000000,,,,,
1777457300.283487,,,,,,,,,,,105000000.000000000,293.000000000,2.075039102,-34.807355025,1.084268242
1777457300.285869,,,,,,285804682.000000000,1777457300.000000000,2.117603123,-33.686197327,1.000000000,,,,,
1777457300.288338,,,,,,,,,,,110000000.000000000,293.000000000,2.049837308,-34.393099388,1.084645735
1777457300.290741,,,,,,290681375.000000000,1777457300.000000000,2.083897764,-33.270869982,1.000000000,,,,,
1777457300.293249,,,,,,,,,,,115000000.000000000,293.000000000,2.024250508,-33.970659522,1.085028408
1777457300.295808,,,,,,295746043.000000000,1777457300.000000000,2.048384509,-32.831226703,1.000000000,,,,,
1777457300.298352,,,,,,,,,,,120000000.000000000,293.000000000,1.998298525,-33.540149667,1.085415587
1777457300.303046,,,,,,302970590.000000000,1777457300.000000000,1.996705277,-32.187367515,1.000000000,,,,,
1777457300.303311,,,,,,,,,,,125000000.000000000,293.000000000,1.972005780,-33.101688079,1.085806586
1777457300.305470,120000000.000000000,293.000000000,2.125345962,-33.637507458,1.000000000,,,,,,,,,,
1777457300.308243,,,,,,,,,,,130000000.000000000,293.000000000,1.945392052,-32.655396614,1.086200715
1777457300.308310,,,,,,308263510.000000000,1777457300.000000000,1.952547131,-31.573755582,1.000000000,,,,,
1777457300.310691,,,,,,310639257.000000000,1777457300.000000000,1.935214492,-31.356237619,1.000000000,,,,,
1777457300.313139,,,,,,,,,,,135000000.000000000,293.000000000,1.918473725,-32.201391878,1.086597382
1777457300.315896,,,,,,315817741.000000000,1777457300.000000000,1.896949538,-30.873813441,1.000000000,,,,,
1777457300.318329,,,,,,,,,,,140000000.000000000,293.000000000,1.891269411,-31.739795933,1.086995963
1777457300.322996,,,,,,322914125.000000000,1777457300.000000000,1.843633381,-30.197358110,1.000000000,,,,,
1777457300.323927,,,,,,,,,,,145000000.000000000,293.000000000,1.863798570,-31.270734869,1.087395823
1777457300.328340,,,,,,,,,,,150000000.000000000,293.000000000,1.836073167,-30.794336679,1.087796338
1777457300.328454,,,,,,328375354.000000000,1777457300.000000000,1.802089839,-29.667827022,1.000000000,,,,,
1777457300.330961,,,,,,330898621.000000000,1777457300.000000000,1.782789627,-29.421288375,1.000000000,,,,,
1777457300.333132,,,,,,,,,,,155000000.000000000,293.000000000,1.808100823,-30.310733418,1.088196893
1777457300.335757,,,,,,335702044.000000000,1777457300.000000000,1.745669654,-28.945201497,1.000000000,,,,,
1777457300.338281,,,,,,,,,,,160000000.000000000,293.000000000,1.779891989,-29.820065484,1.088596825
1777457300.342992,,,,,,342875985.000000000,1777457300.000000000,1.689403408,-28.219295752,1.000000000,,,,,
1777457300.343408,,,,,,,,,,,165000000.000000000,293.000000000,1.751458782,-29.322475745,1.088995477
1777457300.345225,160000000.000000000,293.000000000,1.943871607,-29.832089055,1.000000000,,,,,,,,,,
1777457300.348163,,,,,,,,,,,170000000.000000000,293.000000000,1.722818114,-28.818113005,1.089392184
1777457300.348236,,,,,,348178524.000000000,1777457300.000000000,1.686449409,-27.510259857,1.000000000,,,,,
1777457300.350764,,,,,,350702963.000000000,1777457300.000000000,1.666353265,-27.249198899,1.000000000,,,,,
1777457300.353361,,,,,,,,,,,175000000.000000000,293.000000000,1.693992091,-28.307123976,1.089786336
1777457300.355810,,,,,,355758053.000000000,1777457300.000000000,1.625711816,-26.719453466,1.000000000,,,,,
1777457300.358247,,,,,,,,,,,180000000.000000000,293.000000000,1.664990467,-27.789660152,1.090177325
1777457300.362843,,,,,,362792039.000000000,1777457300.000000000,1.568413594,-25.969059296,1.000000000,,,,,
1777457300.363153,,,,,,,,,,,185000000.000000000,293.000000000,1.635822961,-27.265875919,1.090564548
1777457300.368386,,,,,,,,,,,190000000.000000000,293.000000000,1.606492831,-26.735929724,1.090947411
1777457300.368560,,,,,,368492971.000000000,1777457300.000000000,1.521522403,-25.352372335,1.000000000,,,,,
1777457300.370723,,,,,,370673249.000000000,1777457300.000000000,1.503525657,-25.115312398,1.000000000,,,,,
1777457300.373309,,,,,,,,,,,195000000.000000000,293.000000000,1.577003578,-26.199980519,1.091325351
1777457300.376152,,,,,,376076127.000000000,1777457300.000000000,1.458536891,-24.520477524,1.000000000,,,,,
1777457300.378476,,,,,,,,,,,200000000.000000000,293.000000000,1.547359923,-25.658190513,1.091697824
1777457300.383029,,,,,,382917028.000000000,1777457300.000000000,1.400974538,-23.755744270,1.000000000,,,,,
1777457300.383528,,,,,,,,,,,205000000.000000000,293.000000000,1.517578129,-25.110721159,1.092064319
1777457300.386295,200000000.000000000,293.000000000,1.755373231,-25.667416046,1.000000000,,,,,,,,,,
1777457300.388228,,,,,,,,,,,210000000.000000000,293.000000000,1.487681225,-24.557735927,1.092424344
1777457300.388265,,,,,,388205329.000000000,1777457300.000000000,1.430646359,-23.028103200,1.000000000,,,,,
1777457300.390701,,,,,,390649416.000000000,1777457300.000000000,1.409878020,-22.750339000,1.000000000,,,,,
1777457300.393150,,,,,,,,,,,215000000.000000000,293.000000000,1.457683101,-23.999403854,1.092777411
1777457300.395832,,,,,,395770882.000000000,1777457300.000000000,1.366019865,-22.162292439,1.000000000,,,,,
1777457300.398128,,,,,,,,,,,220000000.000000000,293.000000000,1.427592079,-23.435890863,1.093123085
1777457300.402947,,,,,,402878728.000000000,1777457300.000000000,1.304532639,-21.334890175,1.000000000,,,,,
1777457300.403482,,,,,,,,,,,225000000.000000000,293.000000000,1.397412433,-22.867363486,1.093460962
1777457300.408206,,,,,,,,,,,230000000.000000000,293.000000000,1.367148566,-22.293992111,1.093790652
1777457300.408230,,,,,,408187388.000000000,1777457300.000000000,1.258282558,-20.710891081,1.000000000,,,,,
1777457300.410798,,,,,,410737185.000000000,1777457300.000000000,1.235996255,-20.409829919,1.000000000,,,,,
1777457300.413465,,,,,,,,,,,235000000.000000000,293.000000000,1.336809686,-21.715957686,1.094111745
1777457300.415932,,,,,,415871134.000000000,1777457300.000000000,1.190843167,-19.798267101,1.000000000,,,,,
1777457300.418380,,,,,,,,,,,240000000.000000000,293.000000000,1.306400937,-21.133427829,1.094423944
1777457300.423071,,,,,,422950466.000000000,1777457300.000000000,1.128072252,-18.945063406,1.000000000,,,,,
1777457300.423573,,,,,,,,,,,245000000.000000000,293.000000000,1.275928145,-20.546564093,1.094727016
1777457300.425611,240000000.000000000,293.000000000,1.561571875,-21.173991678,1.000000000,,,,,,,,,,
1777457300.428583,,,,,,,,,,,250000000.000000000,293.000000000,1.245401529,-19.955531896,1.095020727
1777457300.428674,,,,,,428590263.000000000,1777457300.000000000,1.180344104,-18.186709380,1.000000000,,,,,
1777457300.430892,,,,,,430824583.000000000,1777457300.000000000,1.160410307,-17.914135382,1.000000000,,,,,
1777457300.433418,,,,,,,,,,,255000000.000000000,293.000000000,1.214831874,-19.360511308,1.095304807
1777457300.435978,,,,,,435890062.000000000,1777457300.000000000,1.114965364,-17.291657381,1.000000000,,,,,
1777457300.438455,,,,,,,,,,,260000000.000000000,293.000000000,1.184213785,-18.761670843,1.095579079
1777457300.442968,,,,,,442885966.000000000,1777457300.000000000,1.051720169,-16.423653311,1.000000000,,,,,
1777457300.443268,,,,,,,,,,,265000000.000000000,293.000000000,1.153540562,-18.159176724,1.095843404
1777457300.448253,,,,,,,,,,,270000000.000000000,293.000000000,1.122814786,-17.553193600,1.096097676
1777457300.448317,,,,,,448269638.000000000,1777457300.000000000,1.002791450,-15.751060522,1.000000000,,,,,
1777457300.450692,,,,,,450639465.000000000,1777457300.000000000,0.981210821,-15.454138672,1.000000000,,,,,
1777457300.453227,,,,,,,,,,,275000000.000000000,293.000000000,1.092043950,-16.943906308,1.096341727
1777457300.455687,,,,,,455631245.000000000,1777457300.000000000,0.935560617,-14.824988885,1.000000000,,,,,
1777457300.458278,,,,,,,,,,,280000000.000000000,293.000000000,1.061235927,-16.331474710,1.096575530
1777457300.463292,,,,,,463199001.000000000,1777457300.000000000,0.865923143,-13.863035630,1.000000000,,,,,
1777457300.463391,,,,,,,,,,,285000000.000000000,293.000000000,1.030396828,-15.716051886,1.096799105
1777457300.464756,280000000.000000000,293.000000000,1.362903104,-16.435864125,1.000000000,,,,,,,,,,
1777457300.468330,,,,,,,,,,,290000000.000000000,293.000000000,0.999527027,-15.097791058,1.097012482
1777457300.468486,,,,,,468384659.000000000,1777457300.000000000,0.943331699,-13.212610832,1.000000000,,,,,
1777457300.470750,,,,,,470687799.000000000,1777457300.000000000,0.922078101,-12.917644490,1.000000000,,,,,
1777457300.473238,,,,,,,,,,,295000000.000000000,293.000000000,0.968616429,-14.476874662,1.097215607
1777457300.475833,,,,,,475755452.000000000,1777457300.000000000,0.875122317,-12.265540649,1.000000000,,,,,
1777457300.478282,,,,,,,,,,,300000000.000000000,293.000000000,0.937661304,-13.853462959,1.097408536
1777457300.483020,,,,,,482931518.000000000,1777457300.000000000,0.808265405,-11.336338854,1.000000000,,,,,
1777457300.483372,,,,,,,,,,,305000000.000000000,293.000000000,0.906666904,-13.227703025,1.097591380
1777457300.488436,,,,,,,,,,,310000000.000000000,293.000000000,0.875643578,-12.599739429,1.097764258
1777457300.488474,,,,,,488418515.000000000,1777457300.000000000,0.756957882,-10.622785383,1.000000000,,,,,
1777457300.490822,,,,,,490762292.000000000,1777457300.000000000,0.735011517,-10.317475158,1.000000000,,,,,
1777457300.493279,,,,,,,,,,,315000000.000000000,293.000000000,0.844601501,-11.969736868,1.097927246
1777457300.495835,,,,,,495778158.000000000,1777457300.000000000,0.687909961,-9.661809230,1.000000000,,,,,
1777457300.498224,,,,,,,,,,,320000000.000000000,293.000000000,0.813552574,-11.337835187,1.098080510
1777457300.503411,,,,,,,,,,,325000000.000000000,293.000000000,0.782499057,-10.704171954,1.098224220
1777457300.503437,,,,,,503338951.000000000,1777457300.000000000,0.616608054,-8.668736583,1.000000000,,,,,
1777457300.506002,320000000.000000000,293.000000000,1.161097940,-11.410002461,1.000000000,,,,,,,,,,
1777457300.508249,,,,,,508187059.000000000,1777457300.000000000,0.713278878,-8.076058013,1.000000000,,,,,
1777457300.508264,,,,,,,,,,,330000000.000000000,293.000000000,0.751430956,-10.068889117,1.098358534
1777457300.510754,,,,,,510702091.000000000,1777457300.000000000,0.689549426,-7.744451855,1.000000000,,,,,
1777457300.513175,,,,,,,,,,,335000000.000000000,293.000000000,0.720336022,-9.432148419,1.098483571
1777457300.515730,,,,,,515657582.000000000,1777457300.000000000,0.642670811,-7.089553659,1.000000000,,,,,
1777457300.518233,,,,,,,,,,,340000000.000000000,293.000000000,0.689206682,-8.794088677,1.098599529
1777457300.523023,,,,,,522942894.000000000,1777457300.000000000,0.573504312,-6.123861398,1.000000000,,,,,
1777457300.523276,,,,,,,,,,,345000000.000000000,293.000000000,0.658043273,-8.154834613,1.098706626
1777457300.528263,,,,,,,,,,,350000000.000000000,293.000000000,0.626852265,-7.514504066,1.098805077
1777457300.528296,,,,,,528248087.000000000,1777457300.000000000,0.523028666,-5.419388897,1.000000000,,,,,
1777457300.530825,,,,,,530767447.000000000,1777457300.000000000,0.499038700,-5.084614249,1.000000000,,,,,
1777457300.533387,,,,,,,,,,,355000000.000000000,293.000000000,0.595647398,-6.873245694,1.098895025
1777457300.535903,,,,,,535826103.000000000,1777457300.000000000,0.450792970,-4.411570711,1.000000000,,,,,
1777457300.538497,,,,,,,,,,,360000000.000000000,293.000000000,0.564434837,-6.231193263,1.098976671
1777457300.542997,,,,,,542902009.000000000,1777457300.000000000,0.383153224,-3.468856074,1.000000000,,,,,
1777457300.543309,,,,,,,,,,,365000000.000000000,293.000000000,0.533208118,-5.588478027,1.099050209
1777457300.545502,360000000.000000000,293.000000000,0.759046149,-6.553928908,1.000000000,,,,,,,,,,
1777457300.548286,,,,,,,,,,,370000000.000000000,293.000000000,0.501949630,-4.945229619,1.099115833
1777457300.548556,,,,,,548488896.000000000,1777457300.000000000,0.403657055,-2.892411250,1.000000000,,,,,
1777457300.550679,,,,,,550626422.000000000,1777457300.000000000,0.383225798,-2.607470841,1.000000000,,,,,
1777457300.553206,,,,,,,,,,,375000000.000000000,293.000000000,0.470645677,-4.301589039,1.099173715
1777457300.555972,,,,,,555919633.000000000,1777457300.000000000,0.332578362,-1.901675672,1.000000000,,,,,
1777457300.558186,,,,,,,,,,,380000000.000000000,293.000000000,0.439295061,-3.657666234,1.099224074
1777457300.563030,,,,,,562961444.000000000,1777457300.000000000,0.265136329,-0.962761215,1.000000000,,,,,
1777457300.563267,,,,,,,,,,,385000000.000000000,293.000000000,0.407909966,-3.013561866,1.099267112
1777457300.568194,,,,,,,,,,,390000000.000000000,293.000000000,0.376509272,-2.369379992,1.099302998
1777457300.568294,,,,,,568242381.000000000,1777457300.000000000,0.214545909,-0.258906233,1.000000000,,,,,
1777457300.570936,,,,,,570859967.000000000,1777457300.000000000,0.189468371,0.089852257,1.000000000,,,,,
1777457300.573100,,,,,,,,,,,395000000.000000000,293.000000000,0.345105824,-1.725267062,1.099331854
1777457300.575786,,,,,,575719396.000000000,1777457300.000000000,0.142911121,0.736811863,1.000000000,,,,,
1777457300.578585,,,,,,,,,,,400000000.000000000,293.000000000,0.313698818,-1.081356940,1.099353851
1777457300.583097,,,,,,582960244.000000000,1777457300.000000000,0.073578204,1.699368149,1.000000000,,,,,
1777457300.583379,,,,,,,,,,,405000000.000000000,293.000000000,0.282273155,-0.437767804,1.099369165
1777457300.587317,400000000.000000000,293.000000000,2.038204423,-1.057831211,1.000000000,,,,,,,,,,
1777457300.588802,,,,,,,,,,,410000000.000000000,293.000000000,0.250808163,0.205403692,1.099377960
1777457300.588941,,,,,,588881925.000000000,1777457300.000000000,0.726975613,2.445821052,1.000000000,,,,,
1777457300.590722,,,,,,590668717.000000000,1777457300.000000000,0.710105747,2.682801506,1.000000000,,,,,
1777457300.593215,,,,,,,,,,,415000000.000000000,293.000000000,0.219294383,0.848040460,1.099380356
1777457300.595899,,,,,,595848182.000000000,1777457300.000000000,0.661059670,3.368507717,1.000000000,,,,,
1777457300.598170,,,,,,,,,,,420000000.000000000,293.000000000,0.187735947,1.490043444,1.099376488
1777457300.602854,,,,,,602797128.000000000,1777457300.000000000,0.595031586,4.285916530,1.000000000,,,,,
1777457300.603248,,,,,,,,,,,425000000.000000000,293.000000000,0.156145939,2.131312722,1.099366469
1777457300.608306,,,,,,,,,,,430000000.000000000,293.000000000,0.124539510,2.771743605,1.099350398
1777457300.608341,,,,,,608291740.000000000,1777457300.000000000,0.542711295,5.009464075,1.000000000,,,,,
1777457300.610918,,,,,,610860142.000000000,1777457300.000000000,0.518235962,5.347225708,1.000000000,,,,,
1777457300.613146,,,,,,,,,,,435000000.000000000,293.000000000,0.092912198,3.411189917,1.099328355
1777457300.615855,,,,,,615781288.000000000,1777457300.000000000,0.471272895,5.992662103,1.000000000,,,,,
1777457300.618262,,,,,,,,,,,440000000.000000000,293.000000000,0.061241800,4.049532220,1.099300465
1777457300.622938,,,,,,622858386.000000000,1777457300.000000000,0.403619345,6.916965685,1.000000000,,,,,
